,CANDIDATE_REF_NUM,UNIVERSITY,EDUCATION,LANGUAGES,SKILLS
85,568410,"AL-ALBAYT UNIVERSITY,MARJ ALHAMAM HIGH SCHOOL",Bachelor of Accounting and business low,Unknown,"JD Edward (Oracle ERP System),SAP ERP System,Quickbooks,Very good knowledge of MS Office (Excel, Word, Outlook, PowerPoint) and Familiar with relevant computer software,Attention to detail,Ability to meet tight deadlines,Good with numbers and figures with an analytical mind,Ability to work on own initiative,Flexibility and Team player,Negotiation skills and the ability to develop strong working relationships"
86,603943,Balqaa applied university,Accounting,"English,Arabic","Teamwork,Work Under Pressure,Ms Office,Excel,Scenario Analysis"
87,422769,Yarmouk University -,Accounting,"Arabic,English","Customer Relations Excellent,Financial statement review Excellent,Fraud knowledge Very Good,Account Reconciliation Very Good,MS Office Suite Very Good,Cash Flow analysis Excellent,Superior attention to detail Very Good,Risk management,Problem solving,Time management,Communication skills,Software"
88,567921,"Yarmouk University Jordan,",Accounting,English and Arabic,Unknown
89,409240,University of Jordan,B.S. in finance,"Arabic,English","Hard working,Team leader,Ability to work under pressure,Communication skills,Computer skills advanced Knowledge in MS Word,excel and power point,Ability to research data online and extracting information,Public speaking,Desicion making"
90,473566,University of Jordan,Finance,"Arabic,English","Good command of MS office,Fast Learner,Ability to build strong relationships with clients,Ability to work under pressure"
91,408412,Al-Isra University,Bachelors In Accounting,"Arabic: Mother language,English: Very Good","Phone etiquette, team work ability to work under pressure and to learn fast and acquire new skills"
92,493204,Al Balqa a University,Accounting,"Arabic - Excellent,English- Very good","Fluent in English and Arabic (Reading, Writing, and Conversation).,Strong analytical, facilitation, organizational and problem-solving skills.,Team player with a track record of collaborating across disciplines.,Excellent verbal and written communication skills, as well as an overall ability to be clear and concise in all communications.,Ability to work both independently and in a dynamic, cross-functional global team structure.,Highly proficient in Microsoft Office suite.,Flexibility and Adaptability.,Ability to manage and work through change in a proactive and positive manner.,Prepared to travel for work."
93,415751,Yarmouk University,Banking and Financial sciences,"Arabic (fluent speak and write),English (very good speak and write)","Very good command in communication skills,Initiative, self-motivated, able to work under pressure,Well Organized with team spirit"
94,721667,Notre Dame University - Lebanon,Business Management,"English,Arabic,French","Auditing,Accounting,Invoicing,Feasibility Studies Budget Assessment,Analytical and problem solving,Organisation & time management,Verbal and written communication,Ability to work autonomously Critical thinking and deductive or collaboratively reasoning,Deductive reasoning Time Management"
95,409746,Al-Balqa Applied University-Jordan,Accounting Information Systems,"Arabic: Native language,English: Good","Good Computer and MS Office Skills,Excellent Communication Skills,Team player, attention to details,Flexibility and Willingness to learn,QuickBooks Accounting system,Training on SAP/ERP System"
96,404416,Yarmouk University,B.Sc. in Accounting,Arabic: Mother tongue. English: Excellent.,Innovation Decision Making Problem Solving Attention to Details Time Management
97,479576,The University of Petra,accounting,"Arabic: Excellent spoken and written.,English: Excellent spoken and written.","? Providing the customer with required data, and replying their queries.,? Ensuring the customers satisfaction, and inform them with latest attractive offers.,? Dealing with customers directly, and trying to convince them with latest company offers.,Selling varieties of company products and achieving the monthly target.,Filling the data and completing the subscription.,Worked as call center advisor for six months, received calls and answer the customer inquiries, etc.,Worked as retention advisor (handle the cancelation issues by keeping the customers at orange).,Worked with the risk team to inform the customers about the unbilled amounts and their usage.,Microsoft Office: Excellent,Internet Browsing: Excellent,Companys dedicated software: Excellent"
98,407151,"Mutah University (MU), Karak Jordan",Finance and Business Economics,"AR,EN*","Manipulating, cleansing & processing data using Excel,Performing daily system checks,Data entry, data auditing, creating data reports & monitoring all data for accuracy.,Generates, monitors, gathers, and interprets reports and submit to management.,Reported bi-monthly data analysis findings to upper management to use in making organizational decisions,Participated in collecting, organizing, and interpreting data along with colleagues,Preparing accounts and tax returns,Monitoring spending and budgets,Compiling and presenting financial and budget reports,Keeping account books and systems up to date.,administering payrolls and controlling income and expenditure,Tracking payments to internal and external stakeholders,Manage balance sheets and profit/loss statements,Financial Controls and Financial Reporting,Financial operations and consolidation of subsidiaries,Manages treasury function,Handling petty cash and cash-related transactions such as issuing receipts and vouchers,Recording transaction entries and generating reports while ensuring compliance with the companys financial and accounting policies and procedures,Calculating purchases expenses to issue goods cost report,Performing other duties related to the job assigned by the direct supervisor,Time Management Skills,Organizational Skills,High Communication Skills,Negotiation Skills,Team Player,Problem Solving Skills,Reporting Skills,ERP System (Microsoft Dynamics),Microsoft (Word, Excel ""Advanced"", PowerPoint)"
99,603436,"UNIVERSITY OF JORDAN, AMMAN",Accounting,"Arabic,English","Organization & Time management,Oracle JD Edwards,Analytical thinking,Problem Solving,Oracle ARCS,Microsoft Office"
100,422425,"Al-Balqa Applied University,,Al-Imam Ali Ben Taleb High School,",B.Sc Accounting Information Systems,"Arabic (Native Language),English (Good; Spoken and Written)","Determined Self-Initiative,Interpersonal Skills Time Management,Motivational Working Under Pressure,Accounting and Sales Communications and Organizational Skills,Office Management Team working and Working to Strict Deadlines,Network Fundamentals Personnel,Problem Solving Writing Reports,HR and Administration Customer Service,Microsoft Office,Internet Applications,Accounting Program Systems (ERP)"
101,567516,"O.M.Beketov National University of Urban Economy in Kharkiv,O.M.Beketov National University of Urban Economy in Kharkiv",Management,"Arabic: Native,English: Very Good,Russian Fluent :","Sales,Active Listening,Time Management,Computer,Software, Word, Excel & Internet,Accountant,Team Work,Communication Skills"
102,567932,The University of Jordan,Finance,"English - Very Good,Arabic Fluent","Financial Analyst.,Preparing Financial statements skills,Cost variances analysis skills.,Bank reconciliation & Bookkeeping skills.,Budget Analysis.,Operational Efficiency Analysis,Technical issues analysis.,Customer service expert & Time management skills.,Microsoft Office skills"
103,407663,"Yarmouk,University",Economics,"Arabic: Mother tongue.,English: Very Good","Achieved a profit rate higher than required by 30%,i Reach full customer satisfaction and Speed in data entry and full accuracy.,Knowledge the policies of the central bank,Knowledge the internal policies of banks,Knowledge of the banking system,Knowledge how to grant loans of all kinds,Knowledge the different types of bank financing,Knowledge the types of income proof,The ability to calculate the debt burden according to the policies of the Central Bank and the internal policy,Knowledge of credit information systems,Knowing bank estimations,The ability to study the clients situation,The ability to attract clients,Ability to negotiate and persuade clients,Knowledge of loan guarantees from guarantees and mortgages,Knowing the types of financing,The ability to draw up a marketing plan,Ability to develop and create projects,The ability to do free marketing is equivalent to the financier,The ability to apply the system against the problem,The ability to attract clients,The ability to memorize and speak,Experience with Microsoft office Excel & Word.,Excellent communication skills with a focus in customer service.,Active listening and Flexibility,Leadership, Responsibility, and Attention to Detail,Positive behavior and charismatic personality,Time management and multitasking skills,Initiative and creativity,Ability to work for long hours under pressure.,Creative and innovative,Ability to Work Independently and in Team,The ability to adapt to different working conditions and the ability to change for the better,The ability to continuously learn and intrinsic motivation,Effective interpersonal skill.,Ambitious and collective participation.,Self-learning and self-motivation.,Enthusiastic and flexible teamwork,In-depth knowledge of theoretical formulation and mathematical inferring ofcomplete problems.,Notable momentum in utilizing statistical tools and e exciting related arithmeticAnd greater scientific aptitude with absolute solution striving work attude.,Tremendous variety "
104,403957,Al-Zaytoonah Private University Of Jordan,Business Administration,"Arabic Native,English: Very good (reading, writing and speaking).","Excellent computer skills (Microsoft windows, Microsoft office),Ability to work under pressure and handle multiple tasks,Ability to work well within a team,Critical thinking skills,Flexible,Organization skills,Excellent communication skills,Account reconciliations,General ledger maintenance,Bank reconciliations and balancing,Report writing,Prepare tax reports and handle sales tax issues."
105,427874,AL-BALQA APPLIED UNIVERSITY,ACCOUNTING INFORMATION SYSTEM,"English,Arabic","excellent communication skills with people on all levels,Ability to learn new skills quickly, and work under pressure,Self Motivated,Multi-tasking,Team Worker,very good at Microsoft office (excel,word)"
106,583770,Petra university,B.A in Marketing,"English (very good in speaking, writing and reading).","Accuracy in meeting deadlines.,Excellent public relations.,Able to work on own initiative and under stress.,Cooperative and good in team work.,The ability to solve problems.,Strength of character and spirit of initiative.,Good knowledge on using Microsoft Package (Windows - Office).,Search Engines and Browsing on the Internet.,Solving medium technical issue."
107,427386,"Hashemite University,",Financial and Banking Science,Unknown,Financial Services customers service Banking Customer Relationships Negotiation Persuasion
108,537966,Yarmouk University,Administrative Science,"Arabic,English","Accounting,Managment skills,Computer Skills,presentation skills,Interpersonal skills,communication skills"
109,530356,"Amman Arab University,Mutah University","Banking & Financial sciences,Finance","Arabic,English,Russian","conflict resolution,Communicating with external vendors,Reviews insurance forms for accuracy and completeness.,Resolve claim issues promptly and follow-up on outstanding issues,Perform negotiation with insured and claimant to achieve claim settlements,Communicate claim status to supervisor and customers on regular basis,Effective Communication Skills.,Time Management.,Team Leader,Coaching,Customer Service,Problem Solving,Expert in Delegating Tasks"
110,500172,MUTAH UNIVERSITY,Accounting,"Arabic,English","Problem-solving skills,Communication skills,Have driving licence,Strong decision maker,Time managment,Team work,Microsoft Office Suite"
111,442782,AL-Ahliyya Amman University,Accounting,"Arabic: Mother Tongue,English: Reading: Excellent Writing: Very Good Speaking: Very Good","Analytical Ability,A Methodical Approach and Problem-Solving Skills,Ability to build credibility and establish good relationships with partners,Excellent communications skills to persuade influence and negotiate,Teamworking Ability,Self-Motivation,High Level Of Numeracy,Communicative,Creativity,Punctuality,Organized"
112,567758,The Hashemite University,Accounting,"Arabic: Mother Tongue,English: Very Good","Treasury Management,CertIFR,Strong troubleshooting,Creative problem-solving skills,Ability to multi-task,High attention to detail,Initiative to drive improvement and efficiencies process,Ability to work independently,Drive to meet and exceed deadlines"
113,517721,Al Balqa Applied university,Accounting information systems bachelor,Arabic (fluent),"Accountant,Microsoft word,Microsoft Excel,Microsoft outlook,Microsoft power point,Microsoft gp dynamics,able to work under pressure"
114,402697,Yarmouk university,accounting,Unknown,"Looking for a challenging position that improve and develop my skills In accounting field and build my career as an accountant.,Looking for a job that develop my skills as sales representative,Looking for a job that enhance my financial income,Ability to deal with excel, word, power point, quick books.,Ability to deal with numbers, ratios, and data analysis.,Ability to work under pressure .,Ability to deal with customers.,Valid Driving license."
115,579946,"Al-Balqa Applied University,,Al-Balqa applied university",accounting,"Arabic: Mother language,English Very good)","Excellent Communication Skills.,Excellent Computer Skills, Software & Hardware,Ability to work under pressure and within a team.,High skills in MS Office.,- Enthusiasm in Learning.,-Time Management Skills"
116,513593,Mutah university,Bachelor of accounting,??,"Hard Working,Quick Learner,Team work,Organization Skills,Smart,Accountants qualification,Microsoft Excel"
117,511762,Al-Zaytoonah University,Accounting,Unknown,"Know the use of computers and the Internet.,Detail-oriented, efficient and organized professional with extensive experience in accounting systems.,Fast learner and self-motivated.,Complex problem-solving skills and a methodical mind.,Excellent communication, assessment and evaluation skill.,Know the use of Microsoft office applications and an excellent manner."
118,443660,The university of Jordan,Accounting,"Arabic (Native language).,English (Intermediate).,Russian (Upper Intermediate).","Efficiency in using Ms office (word, PowerPoint, excel). & internet tools. Ability to motivate others and build a team environment. Effective communication and strong organization skills. Strong leadership skills. Efficient and accurate."
119,565137,"Yarmouk University Jordan, Irbid,Code Fellows in Luminus Technical university collage Jordan, Irbid",Bachelors of IT (MIS) in Management Information System,"Arabic,English,English speaking","Project Management .... Software Development Web Service ????Enterprise Resource Planning ....Independent Thinker Leadership Skills,HTML, CSS, JavaScript, Java, SQL, DATABASE NORMALIZATION Node.js, Next.js, Entity Framework, Spring MVC, Android Git, GitHub, Agile, VS Code, Visual Studio, Android Studio, Intellij, Heroku, PostgreSQL, Web Sockets, AWS EC2, AWS S3, AWS Cognito, AWS DynamoDB, AWS Amplify, AWS Joe Mamas Diner, AWS SNS, AWS API Gateway, SQL"
120,506783,The University of Jordan,ACCOUNTING,"Arabic,English","Communication,Accounting Skills Microsoft excel Microsoft Word Team Working Work Under Pressure"
121,456400,Mutah University,Communication Engineering,"Arabic: Native Language,English: Very Good Command","Projects Scheduling & Time Management skills,Strong analytical ability & troubleshooting skills,High Communication & Computer skills,Teamwork & Problem Solving,AutoCAD skills"
122,411480,"University Of Jordan,",Actuarial Science,Arabic and English,"Microsoft Dynamics NAV,SPSS (Statistical Package for Social Studies),Microsoft Excel (Advance),Omega (Financial Software / Inventory Management),Minitab program,Microsoft Office and Internet Applications,QuickBooks"
123,425547,Applied Science Private University,Accounting (English Language),"Arabic (Native): writing, speaking and reading.,English: Very good writing, speaking and reading.","Prepare daily income/sales and journal entries.,Preparation of annual income tax and sale tax.,Prepare payroll including salaries & social insurance.,Process refunds, returned checks and bad debts.,Reconcile bank account and settlements.,Reconcile accounts payable and receivable,Reconcile and maintain balance sheet accounts.,Check and follow up on inventory accuracy against reported transactions.,Prepares asset, liability, and capital account entries by compiling and analyzing account information.,Prepares payments by verifying documentation, and requesting disbursements.,. Maintain accounting controls by preparing and recommending policies and procedures,Payroll,Corporate Tax accounting,Bank reconciliation,Budgeting,Cost accountant,Oracle ERP,Risk Management,Critical thinking,Effective communication skills,Project planning,Time management"
124,517798,Al Zaytoonah University Of Jordan,Accountant,"Arabic,ENGLISH","Commuication skills,Time management skills,Work under pressure,Work effectively in both self-managed and team managed projects,Computer skills in Microsoft office (Word, Excel, and PowerPoint).,Quick learner,Keen to learn and improve skills,Self-motivated,Flexible,Presentation skills"
125,542808,Yarmouk University,Finance and Accounting,"Arabic: Writing: Excellent, Reading: Excellent, Speaking: Excellent,English: Writing: Good, Reading: Good, Speaking: Good","Good administrative skills,Self-motivated and quick learner,Good Communication skills,Advanced Business Users Skills using QuickBooks and Odoo OpenERP"
126,424892,Tafila Technical University,Accounting,"Arabic (Native language),English (Excellent)","Maintain financial records.,Analyze financial information & prepare financial reports.,Compile and analyze financial information to prepare entries to accounts.,Analyze financial information detailing assets, liabilities, and capital, and prepares balance sheet profit and loss statements, and other reports to summarize current and projected company financial position .,Internet and Computer Maintenance.,Windows, MS Office (word, Excel, PowerPoint)"
127,797256,"Sanaa University,Amideast,Mali Institute,Baghdad Institute,Al-Hurash School",Bachelor of Commerce & Economics - Accounting Section,"Arabic,English","Intercultural skills: Good ability to adapt to multicultural environments, gained though my language study experience; also I have dealt so many times with foreign callers even I have been selected as assistant in the VIP & foreign group at Sabafon call centre. And; I have worked in contact with many Indian & Lebanese auditors.,Ability to make quick and excellent decisions and organize thoughts in the face of time. Constraints and full workload & Professional work with finance projects,Strong team player with remarkable interpersonal skill,Creative and resourceful thinking,Interpersonal skills and Social active; with Sense of humour and dignity have ability to make social long-last relationship with contacts from different levels regardless of interests, but based on mutual respect and personal effectiveness as well as persuading skills gained from my work at Sabafon company.,Team spirit: Ability to establish and maintain effective working relations with people in a multi-cultural, multi-ethnic environment with sensitivity and respect for diversi,Negotiation skills: gained through my experience as a call centre executive at Sabafon & through the training I had at Al-Roshed Training Centre in customer service (2008) using neural linguistics programming techniques since its work is not service oriented but based on persuading skills.,Positively proven leading characters, confidence and Admin. Skills when serving in the Finance and Customer Care dept.- Sabafon GSM Company,Planning, Reporting and Analysis skills; ability to interpret and document administrative reports, plans, expense claims, bills and do conduct independent research and analysis, identify issues, and recommend appropriate solutions gained from my experience mentioned above. For instance, I have had arranging and particularly involving in many group meetings at Sabafon.,Creativity and the ability to work with limited resources.,Ability to work under stress or critical circumstances with minimum supervis"
128,441904,Yarmouk University -,Accounting & Finance,"English: Fluent,Arabic: Native","Financial Accounting. Budgeting & Forecasting. Data Analysis. Financial Statements. Internal Controls. Fixed Assets. Bank Reconciliation. Financial Reporting. Accruals. Data Analysis, Critical Thinker, Time Management, Self-Motivated, Cost Control, Leadership Skills, Team player, Attention to Details, Ability to Multi-Task"
129,410005,"Mutah University, Al-Karak, Jordan",Accounting,"English: Intermediate,Arabic: mother language","Effective communication skills to deal with customers.,I feel very confident in communicating with people from all walks of life.,Able to work as part of a team or alone.,Good PC skills, advanced knowledge of Microsoft Office, in particular, Excel.,Good of SPSS."
130,493879,Yarmouk University,Finance and Banking,"Arabic: Mother Tongue,English: Excellent","Computer skills: proficient in Microsoft Office.,Employability skills such as communication willingness to learn, problem solving and resilience.,Excellent in interpersonal communication.,Preparing the financial statements,The ability to respect, organize and manage appointments.,The ability to make decisions.,work with the team in one spirit,Demonstrate strong interpersonal skills.,Work effectively to achieve short or long term team objectives.,Good Analytic skills.,Can determine confidential information and work on need-to-know basis.,Quick learner, Good listener and welcomes changes and personal growth.,I accept the constructive criticism.,The ability to adapt to different working conditions and the ability to change for the better,The ability to continuously learn and intrinsic motivation,The ability to self-motivate,Take Responsibility, Positive, Orgnization, and Flexability,Time management,Attention to detail,The ability to work under pressure,Leadership and management skills"
131,489436,Yarmouk University.,Accounting,"Arabic: Native (tongue language),-English :Very Good (speaking, reading and writing)","Team work, Individual work, Work under pressure, Office work, Self-Motivated, Hardworking. Time management, Fast work, Productivity, Communication Skills, Creativity, Leadership, Flexibility, Responsibility."
132,480108,Hashimate university,Accounting,"Arabic,English","Customer service,Team work,Communication skill,Work under pressur"
133,547838,AL AL-BAYT UNIVERSITY,Accounting & Business Law,"ARABIC,ENGLISH","Flexibility,Honesty,Communication,Life Skills,Work Under Pressure,Time Management,Team Building,Problem Solving,Decision Making,Sales"
134,409370,Mutah University of Jordan,Accounting,"Arabic: mother language,English: Excellent in both writing & reading, very well in conversation","analysis,technologies,systems,clearly articulate,interact with both finance and non-finance staff,Strong communication skills.,Decision making, critical thinking, organizing and planning.,Time management and office management.,Self-motivated, initiative, high level of energy.,Adaptability and ability to work under pressure.,Problem analysis and problem solving.,Tolerant and flexible to different situations"
135,521948,Al-Balqa Applied University,"Computer science,COMPUTER SCIENCE DEGREE",Bilingual,"Team Player,Content Writing,Social Media"
136,445633,"Al-Balqa Applied University,Al- Balqa Applied University - Amman University College for Financial and Administrative Sciences. Jordan.",Accounting information systems,"ARABIC: Native,ENGLISH: Very good in English ( reading, writing & speaking)","excellent communicator, reliable, quick learner and able to work on own initiative or as part of a team, adaptable and flexible in all situations. I have a keen eye for detail and good communication skills.,Very good in using file management and multimedia applications.,Microsoft Office: very good in using Excel: Data analysis, data mining and data presentation with competency of applying all categories of functions. Word: All text processing skills including editing, formatting and modifying of reports, letters, memos etc with high typing speed in both Arabic and English. PowerPoint: Competence in preparing different types of presentations. Internet: Very good in using search engines, and communications."
137,603654,The University of Jordan (Amman Jordan).,Actuarial Sciences,Arabic (Mother Tongue) English (Very Good),"Language: Arabic (Mother Tongue) English (Very Good),Computer: ICDL (International Computer Driving License) and Certified as a Microsoft Office Specialist,Time Management -2011,Documentary Credits -2012,Communication skills -2012"
138,567809,"The Hashemite University,The Hashemite University",Accounting,"English,Arabic","Organization & time manageme,Analytical thinking,Oracle JD Edwards,Oracle ARCS,Microsoft Office,visual lease"
139,441324,University of Jordan,Financial Economics,"Arabic,English","Microsoft office, Excel, Word, and Internet,Team working skills and the ability to get along with a wide range of people,Able to work under pressure,Ability to communicate with others smoothly,Ability to cope with the pressure targets and working to tight deadlines,Ability to multitask"
140,561417,"Al-Zaytoonah University,Al-Zaytoonah University","Finance and Banking,Finance and Banking","Arabic,English","mange the team to work more efficiently, handling multiple tasks, team motivation, solve problems that face our team, learn new tasks quickly and professionally and accomplishing the assigned tasks at the required time frame or even before,collect cost information and maintain an expense database, build enterprise data accumulation systems, the ability to determine fixed costs (such as salaries, rent, and insurance), and prepare budget reports. Moreover, I can collect data related to the elements of costs, full knowledge of accounting principles, rules and standards, preparation of budgets and budgets, and the ability to prepare reports and cost systems, management accounting data, financial analysis, and statistical statement of financial statements,Advanced communication & listening skills.,Computer security & internet safety.,Fast typing skills.,Planning & organizational skills.,Problem solving & decision making skills.,Very good with Microsoft office.,Ability to manage time and divide tasks by priority.,Ability to work under minimum supervision.,Very practical and able to adapt to surrounding conditions quickly.,Presentation skills & Critical thinking."
141,445475,APPLIED SCIENCES UNIVERSITY (ASU)-AMMAN-JORDAN,CIVIL ENGINEERING,"ARABIC (Mother Tongue), ENGILISH (Speaking & Writing Fluently)","Construction Engineering (jobsite),Planning,Cost Estimation,Contracting,AUTOCAD / MS Office/ Project Management/ Site Schedule"
142,525037,Middle East University,Accounting,Unknown,"Microsoft Office Suite,Financial reporting,Detail-Oriented,Communication,Good observant,Google Drive"
143,493872,"Hashemite University,",banking and finance,"Arabic (mother tongue),English (fluently speaking, good writing)",Communication Analyzing Accounting Teamwork Computer skill Quick learning Organizing active Listening Intermediate experience with QuickBooks
144,568250,Philadelphia University,Accounting and Finance,"Arabic,English","Data analysis,Knowledge in financial accounting,Cost Accounting,Management accounting,Jordan Tax law,Developing and Empowering others,Change & Innovation,Financial management,Reports,Communicative,Leadership,Creativity,Organized,Microsoft Word,Microsoft Excel,Microsoft Powerpoint,Microsoft Outlook,ERP system,Oracle system"
145,425880,Al-Balqaa Applied University,ACCOUNTING BACHELOR,Excellent Arabic and English,"Accounting and Financial Systems,International Accounting Standards,Financial Systems and Reporting Audit,Computer: MS Office: Microsoft Word, PowerPoint, Excel.,Communication: High communication and presentation skills."
146,436640,Hashemite University,Accounting and Commercial Law,"Arabic Native,English: Good","Excellent Communication Skill,Fast Learner Organizational skills and ability to manage deadlines,Ability to reflect on ones own work as well as the wider consequences of financial decisions,Team working ability,Excellent interpersonal skills,Self-motivation"
147,411105,"The Hashemite University,Idrisi school",Economy,"Arabic: Mother Tongue,English: Good (Spoken, Reading & Written)","Implementation of Microsoft Office Tools including Microsoft Window, Microsoft Word, Microsoft Excel, Microsoft Access and Microsoft Power Point.,Use of internet applications and email.,Ability to deal with Customers and having a good communication skills.,Attention to Detail,Self-Motivated,Creative,Communication skills,Problem Solving,Leadership skills,HR policies and procedures Expert. Employees social security knowledge. Handling all of WRI (work related injuries) and follow up. Strong organization and communication Skills. Selfmotivated with outstanding time management. Innovative and effective hr management techniques. Knowledge with benefits packages and retirement options. . Understanding if labor regulations and legal codes."
148,479711,جامعة البلقاء التطبيقية,"Sociology,Sociology","English Level: (Intermediate) | Experience: More than 10 years,Arabic Level: (Expert) | Experience: More than 10 years","علم الاجتماع,Psychology,. مهارات الإتصال والتواصل Level: (Expert),ICDL Level: (Expert),marketing Level: (Expert),computer system validation Level: (Expert),مهارات الحاسوب والإنترنت Level: (Expert),accounting Level: (Expert),team management Level: (Intermediate),mechanics Level: (Expert)"
149,450546,University Of Petra,Accountancy,"Arabic,English","MS Office,Deadline-oriented,SAP expertise,Team player,Accounting principles,Digital marketing from Google,Standard first aid,Health care provider basic life support,Swimming,Scuba diving"
150,439927,The Hashemite University,Accounting and commercial law,Unknown,"Excellent communication Skills,Learn quickly,Adaptive and creative,Excellent teamwork building,MS Office,Work under pressure"
151,528985,"Jordan University,",business economy,"English,Arabic","? Strong presentation skills using Microsoft applications (PowerPoint, Excel, Word, etc).,? Excellent combination of academic, personal and leadership skills.,? Strong Communication skills,Working perfectly with diverse ethnic groups with different backgrounds levels.,Fast learner and detailed oriented."
152,410038,University of Jordan,Business Finance,"Arabic (mother tongue),English (Good)",Excellent Communication Skills Leading personality Enjoy working/being with people Ability to work on your own without being constantly supervise
153,476120,"HOF UNIVERSITY OF APPLIED SCIENCES,GERMAN JORDANIAN UNIVERSITY",Unknown,"Arabic (Native),English (Fluent),German (Good)","Assisting with planning the workload process for projects,Writing visual basic macros for Microsoft Excel templates,Maintaining staffing Excel sheets in Continental Germany and Internationally,Daily accounting entries and journalizing (Revenues, Expenses),Creating and maintaining Petty Cash, Revenues, and Expenses Excel sheets,Documentation of vouchers."
154,519872,The Hashemite University,Accounting and Commercial law,"Arabic,English","Ambitious and hard worker.,High working load and working under stress.,Encouraging team work in order to achieve common goals.,Good communication skills.,Self-motivated and ability to plan and solve problems.,Process improvement,Problem resolution,MS Office,Cash application"
155,404930,Al Al-Bayt University,Accounting information systems,"Arabic,English","Analytical Approach,Excellent Team Management with communication and interpersonal skills.,Fast Learner,Microsoft Excel,Microsoft PowerPoint,Microsoft Word,Strong ability to work under pressure and time constraints,The ability to work and learn accounting software quickly."
156,413482,Al -alBayt University,Financing & banking,"Arabic: Mother tongue,English good command in speaking & reading & writing","Self-motivation and ability to take the initiative,Quick learner, keen to learn and improve skills.,Ability to work well under pressure,Commercial Banking,Loans & Credit,Mortgage Lending,Client Satisfaction,Presentation Skills,Commercial Lending,Strategic Planning,Portfolio Management,Time Management,Attention to Detail,Relationship Management,Underwriting,Applied Economics,Tactical Decision Making,Resource Management,Process Improvement,Critical Thinking,Business Administration,Key Stakeholder Partnerships,Client Satisfaction,Research & Analysis,Interpersonal Communication"
157,423524,Al Tafielah Technical University,Accounting and finance,"Arabic: Mother tongue.,English: intermediate written and spoken.","Highly organized and efficient,Team worker,Proven leadership skills and ability to motivate,Ability to work under deadline pressure in a fast-paced environment,Problem solving,Willingness to learn new technologies,Good communication skills and interpersonal skills,Critical Thinking,Microsoft Excel,Risk Assessment"
158,424571,AL- ALBAYT University,Accounting,"Arabic as mother tongue,good command of English",excellent practice and knowledge Internet. Microsoft office suite(Excellent) Scala system Jana materials system FBM system MC system
159,423508,Al-Ahlyeh Amman University,Accounting,Unknown,"Accounts reconciliation,Bookkeeping,Data Entry,Data Analysis,MS Office & Excel,Numeracy Skills,Team Player,Self-Motivated,Attention to Detail,All Abdali Boulevard Christmas, Ramadan, and other events as an organizer and ushering team leader. ? Wedding planning and organizing as a team leader. ? Many other conferences and events as an ushering and organizing team leader. OTHERS: Mixed martial arts trainer (MMA) such as: Capoeira, Boxing, Kickboxing, Muay Thai & Jiu Jitsu."
160,565890,University of Jordan,Accounting,"Arabic: Native Language,English: Very good","Good at Microsoft Office (Word, Excel, PowerPoint).,Successful working in a team environment, as well as independently.,The ability to work under pressure and multi-task.,Can adapt with any new situation."
161,561791,Zarqa UNIVERSITY,BSc Computer Science,"ARABIC: FLUENTLY,ENGLISH: INTERMEDIATE",Problem solving and time management
162,475570,Al- israa University,Accounting-,"Arabic,English","Database MS Office,Testing,Networking,Ticketing,Teamwork,Social Media,Quick Lerner,Administration,Troubleshooting,Time Management,Ability To Work Under Pressure"
163,723723,"sagesse,sagesse university,Aku university fanar","finance,finance and banking,Accounting and finance","Arabic Level: Expert,English / Level: Expert,French / Level: Expert","Microsofot word and excel/Level: Expert,Accounting Bookkeeping / Level: Expert,Visual dolphin software / Level: Expert,Socrate sofware / Level: Expert,Matrix software / Level: Expert,Microsoft outlook / Level: Expert"
164,568750,"Jordan University (JU),",Accounting,Unknown,"Accountability,Adaptability,Communication,Customer/Quality Focus,Inclusiveness,Leadership,Occupational Knowledge,Technology Orientation,Team Focus,Time Management Skills,Organizational Skills,High Communication Skills,Negotiation Skills,Team Player,Problem Solving Skills,Reporting Skills"
165,431612,"Jordan University of Science and Technology,Al-Hassad Schools","Software Engineering,Scientific Specialization","Arabic,English","MS Office Word,MS Office Excel,Java Developer,Databases,DM Software,HTML,CSS,SQL,C++,Mena Track"
166,446359,Al-Balqaa Applied University,Accounting Information System,"English: V.Good in writing, reading and speaking.","Proceed the new employees record to HRIS system.,Update employees records and prepare monthly payroll transaction.,Work with payroll accountant to check the accuracy of payroll records.,Familiar with the technology updates that related with financial affairs (Microsoft Office applications ERP Applications\ Online apps & E-business sites).,Good knowledge in tax law, NGOs reporting environments & financial regulations international standards.,Good communication skills &Teamwork player.,Ability to work under pressure.,Good Analyzing & planning skills.,Self-confident fast learner."
