,CANDIDATE_REF_NUM,UNIVERSITY,EDUCATION,LANGUAGES,SKILLS
73,736297,Al Tafila Technical University,Electrical Engineering,"Arabic (Native).,English (Very Good: Reading/ Writing/ Speaking/Listening).","Communication,Engineering Planning,Time Management,Self-motivation,Teamwork,First Aid and CPR Certified,AutoCAD,Ms. Excel (ADVANCED),Matlap,C++,java,Ms. Word, PowerPoint,Emergency firefighter Training"
74,789704,Hashemite University.,Accounting and Commercial Law,Unknown,"Key skills in Business Development, Prospecting, Strategic Account Management, Account Forecasting, and coordination with multiple internal and external teams, Prepare and file sales tax returns by legal entity with approval of the Controller.,Ensure appropriate cut-off at month end with accruals including proper supporting documentation for revenues, expenses, and capital items.,Preparation of the monthly consolidated financial statements and management reporting package (operating metrics, cost analysis, capital expenditure and project reporting, etc.). Arrange review meetings with accounts to re-visit complex projects and position products and services, understand the needs, and arrange review meetings for best recommendations.,Coordinate project reporting, capital accounting and depreciation. Ensure accurate inventory reviewing book to physical and recommend adjustments when appropriate.,Track and determine financial status by analyzing actual results in comparison with forecasts. Assist in writing commentary to variances of actual results compared to forecast and budgets.,Forecast and review Monthly weekly pipeline development, make course corrections and update teams.,Support the Controller and auditors with the year-end audit along with other regulatory reporting requirements.,Providing creative alternatives and recommendations to reduce costs and improve financial performance.,Weekly, monthly and Quarterly forecasts, Business Reviews, Ensuring Business performance of accounts.,Risk management of large accounts by doing impact study of their finical statues.,Self-motivated with excellent communication skills, committed and data driven problem- solving skills.,Participate in the ongoing development/establishment of accounting policies and procedures and operational strategies including the review and implementation of process, procedural and system changes.,Master in MS Office (Excel, PowerPoint, Word),Make sure the companys commitment to the policies of money"
75,661549,De Montfort University,Electrical and Electronics,Unknown,Unknown
76,684283,"Al Neelain University, khortom, Sudan,Amman University College for Applied Engineering, Amman, Jordan",Unknown,Unknown,"Surveillance & Safety,Strategic Planning & Control,Security Assessments & Evaluation,Team Development & Leadership,Effective Communication,Time Management"
77,800316,"Neelain University, Khartoum, Sudan",electronic engineering department of telecommunication,"Arabic,English","Team leading,Telecom field,Knowledge in Radio band,Knowledge in microwave,Knowledge in wireless system,Telecom field,Knowledge in Radio band,Knowledge in microwave,Knowledge in wireless system,Problems solving,MS office,Creating and innovation,OHS Knowledge,Presentation skills,planning,teamwork, collaboration,leadership skills"
78,805297,Unknown,Mining Engineering,"Arabic - Mother language,English","work in 3DS MAX & Autocad,Good in using computer programs, especially Microsoft Office applications, in addition to internet,Knowledgeable in Geologic Information System (GIS),Good in developing scientific illustration posters,Energetic, self-motivated, and can work under pressure,Good in working both independently or in groups,Ability to work in environments that require managing multiple and critical tasks,Quick learner with the capacity of assisting in achieving organizational aims and goals,Good analytical and problem solving skills"
79,512689,Al-Zaytoonah University,Communication Network Engineering,"Arabic: Native (mother language),English: Good (speaking, writing and reading)","Work under pressure,Team work,Organization,Communication skills,Customer service,Sales,MATLAB & JAVA & C++,Kotlin language,Experience with AutoCAD,Microsoft office,Good Internet User,Computer skills,Self motivated,Creative thinking,Persistent & ambitious,Flexability,Creativity,Leadeship"
80,803793,"AL-BALQAA APPLIED UNIVERSITY,SALAH ALDIN SCHOOL",Telecommunication Engineering,"ARABIC,ENGLISH","Im a hard worker, self- motivated and responsible person.,I have the ability to gain experience from the fields.,I work in and to improve fast.,I have a High team spirit and a good Communication skills with others.,COMPUTER PROFICIENT,TIME MANAGEMENT SKILLS,MULTI-TASK MANAGEMENT,ENGINEERING PROGRAMS,OPERATING SYSTEMS,TEAM WORK,MICROSOFT OFFICE,CREATIVE PROBLEM-SOLVING,QUICK LEARNER,SELF MOTIVATED"
81,800276,"University of Perpetual Help System DALTA,University of Perpetual Help System DALTA,San Nicolas College,General Luna National High School,Sta Fe Elementary School","Industrial Engineering,Electronics and Communication Engineering,Computer Technology","English,Filipino",Unknown
82,410583,The Hashemite University,Electrical Engineering,"Arabic,English","Analytical and Troubleshooting skills,Ability to lead a team,Ability to work under pressure and multitasking skill,Desire to learn and develop,Fast learner,Self-motivation and work effectively inside teamwork"
83,406904,Al-Balqaa Applied University,Telecom Engineering,"ARABIC,ENGLISH","Projects delivery responsibility - time plans set up, risk management, corrective action, material inventory, installations, projects closure and O&M handover activities.,POWER BI,MS PROJECT,MS OFFICE,VISIO,AUTOCAD,FIBERHOME UNM200,NOKIA AMS,NOKIA BTS MANAGER,HUAWEI U2000,ZTE SDR TOOL,SECURE CRT,INSSIDER TOOL,THERMO GRAPH,OTDR,SITE MASTER"
84,763103,AL-ZAYTOONAH PRIVATE UNIVERSITY OF JORDAN,FINANANCE AND BANKING SCIENCES,Speaks fluent Arabic and English,"Communicating with upper developing strategic long-range plans to creating-managing the organizations fiscal operating and capital budget and expenses customer service organization and collaboration,Verify, allocate, post and reconcile accounts payable and receivable,Analyze financial information and summarize financial status,Review and recommend modifications to accounting systems and procedures,Manage accounting assistants and bookkeepers,Participate in financial standards setting and in forecast process,Prepare financial statements and produce budget according to schedule,Assist with tax audits and tax returns,Plan, assign and review staffs work,Support month-end and year-end close process,Proficient in accounting software such as Peachtree, Quick books, and Tally,Develop integrated business solutions,Excellent knowledge of MS Office suites such as Word and Excel"
85,791418,Al-Hussain Bin Talal University,Networking and Telecommunications,"English: Excellent (speaking, reading, writing),Arabic: Native","Excellent verbal communication skills and interpersonal style,Proven ability to work under pressure in a fast paced, time sensitive environment,Demonstrated ability to use initiative/judgment to solve job related issues,Strong problem-solving capability,Working knowledge of Microsoft Word, Excel and Power Point.,Self-motivated and capable of taking ownership and working independently,Tolerance for stress in a fast-paced working environment.,Excellent planning and organizing skills"
86,758201,Princess Sumayya University for Technology,Telecommunication Engineering,"Arabic Mother Tongue Language,English Excellent","Teamwork.,Creativity.,Self-learning.,Problem solving."
87,792721,"Philadelphia University Amman Jordan,Hunin Secondary school Amman Jordan",Computer Science,"Arabic: Native,English: Excellent Read and write and good spoken","Expert in building a network from scratch.,Hardware and Software Maintainer and installation.,Professional in using internet Explorer and Ms. Word, Ms. Excel and Ms. Outlook.,Building server infrastructure and joining client to it.,Working as A Network Engineer and monitoring the Traffic in bandwidth.,IT Technical and troubleshooting,Work in Zghair Computer System ZCS as Helpdesk and end-user support, troubleshooting maintenance for PCs under Windows XP, 7, and Vista environment, troubleshooting maintenance and cabling for network, configuration and fix home routers and modems and network troubleshooting and installing.,installing and configuring software, hardware and network,Monitoring system performance and troubleshooting issues,Ensuring security and efficiency of IT infrastructure,Create and verify backups of data,Set up accounts and workstations,Upgrade systems and processes as required for enhanced functionality and security issue resolution,Administrate infrastructure, including firewalls, Servers, malware protection software and other processes,Train stuff about new and potential users of technology,WANS/LANS Connection and troubleshooting,Network Administration and Fixing Problem,Trouble Shooting hardware, Software and network operating systems / Problem Solving,Security,Providing support of IT hardware, software and networks.,Trouble shooting, administration and support of Windows 7, 8, and 10,Built the IT Service Department from conception.,Assured internal knowledge sharing, skill updating and technical excellence for hardware and software.,Working under the HOOK System for the HR department.,Working with the KRONOS Machine (Finger Print ) system correcting and editing rules and schedule,Install workstations and load software,Have proficient working knowledge to troubleshoot telephone technology, both landline and mobile,Provide orientation to new users of existing technology,Train stuff about new and potential users of technology,Provide recommendation"
88,767966,Philadelphia University -,Computer Engineering,"Arabic,English","Good Communication Skills.,Have the ability of work will in a team.,Fast learner and self educator."
89,682427,"Tafila Technical University,Dheban Secondary School,الطفيلة التقنية,الطفيلة التقنية,جامعة الطفيلة التقنية","Computer Engineering,هندسة الحاسوب,هندسة الحاسوب,هندسة الحاسوب","Arabic,English","Engineering Software: Protous simulator,MATLAB 2008,Multisim10 and AutoCAD 2005.,Developing C++ and Micro basic Applications.,Microsoft Office Suite for Technical Writing.,Designing and installing well-functioning computer networks, connections and cabling,Performing troubleshooting to system failures and identify bottlenecks to ensure long term efficiency of network,Testing and configuring software and maintain and repair hardware and peripheral devices,charge of all money handling - from money transports and providing change for the registers, to daily account reconciliation and payroll verifications,Installs, tests, and repairs security and fire alarm systems.,Runs wiring and circuits, installs hardware, and attaches electrical wires.,Inspects and tests systems, batteries, and electrical wiring; makes adjustments and repairs as required.,Ensures systems comply with electrical and fire codes.,Explains and demonstrates system function and operation to end users.,Performs other related duties as required."
90,799731,"University of Jordan,AL-Ekhaa International School.",electrical engineering,"Arabic: Native,English: Advanced,English:","Improved my Communication, Presentation, and Teamwork skills.,Developed my Organization, Self-management, Time- management, and Problem-solving.,Improving my writing skills to be able of writing more formal emails and reports.,Boosted my reading, speaking and listening by prac- ticing with native English instructor.,Python Data Structures.,Familiar with using PHP Language.,Good with MS Office.,AutoCAD.,Fast learner and Self-motivated.,Team worker."
91,514737,Mutah university,Computer Information System,"Arabic (mother language),English (intermediate)","Troubleshooting technical issues.,Diagnosing and repairing faults.,Resolving network issues.,Installing and configuring hardware and software.,Speaking to customers to quickly get to the root of their problem.,Providing timely and accurate customer feedback.,Talking customers through a series of actions to resolve a problem.,Following up with clients to ensure the problem is resolved.,Replacing or repairing the necessary parts.,Supporting the roll-out of new applications.,Providing support in the form of procedural documentation.,Managing multiple cases at one time."
92,530880,"AL_Zaytoonah University Of Jordan,Al Zarqa University",Master of Business Administration,"English,French","Performed general office duties and administrative tasks.,Prepared weekly confidential sales reports for presentation to management.,Managed the internal and external mail functions.,Ability to formulate and set goals.,Human resources.,The ability to make decisions based on facts and analyzes.,The ability to lead, manage the work team, and coordinate the distribution of burdens.,Good knowledge of the organizations field of business and has forecasting and observational skills.,Have good communication and information communication skills.,Ability to formulate and set goals.,Knowing how to prepare executive programs for approved plans.,Human resources.,The ability to make decisions based on facts and analyzes.,The ability to lead, manage the work team, and coordinate the distribution of burdens.,Good knowledge of the organizations field of business and has forecasting and observational skills.,Have good communication and information communication skills.,The ability to make decisions based on facts and analyzes.,The ability to lead, manage the work team, and coordinate the distribution of burdens.,Good knowledge of the organizations field of business and has forecasting and observational skills.,Have good communication and information communication skills.,Performed general office duties and administrative tasks.,Prepared weekly confidential sales reports for presentation to management,The ability to make decisions based on facts and analyzes.,The ability to lead, manage the work team, and coordinate the distribution of burdens.,Good knowledge of the organizations field of business and has forecasting and observational skill,Enter data on the computer and organize files.,Flexible, always willing to help out whenever needed.,Dependable, always gets the job done.,Ability to formulate and set goals.,Knowing how to prepare executive programs for approved plans.,The ability to make decisions based on facts and analyzes.,The ability to lead, manage the work team, and coordi"
93,412166,"Al Hussien Bin Talal University,",Unknown,Unknown,"Troubleshooting,Field Engineering,Engineering Support,Field Installations,Microsoft office suite,Hardware Installations & and Configuration,Voice and Data cabling installation."
94,681171,"Yarmouk University,,Mutah University,,Mutah University, Karak,Technical and Vocational Training Corporation, Saudi Arabia","Computer Engineering,,Computer Engineering","Arabic,English","VB.NET and C#.,Microsoft SQL Server,Trend Micro.,Laserfiche Software.,Watson LIMS."
95,804028,"Al-Balqaa Applied University/polytechnic,Princess Tharwat Secondary School for Girls",Bachelor Of Computers Systems and Networks Engineering,"Arabic Native,English: Very good","Quick learning,Time management,Motivation,Teamwork,Problem solving,Virtual devices (ASA, Switch & router),Packet tracer,Microsoft visual C++,Microsoft office"
96,799130,"Al-Balqa Applied University,",Cyber Security,Unknown,Microsoft office Word Excel Powerpoint Download Virtual Machines Windows Kali Linux Ubuntu Programming Languages Python C# HTML CSS Excellent in Visual Studio Very good in Thonny and Brackets
97,792388,Yarmouk University,Banking and Financial sciences,"Arabic (fluent speak and write),English (very good speak and write)","Initiative, self-motivated, able to work under pressure,Well Organized with team spirit,Very good command in communication skills"
98,796826,"Al-Balqa Applied University (POLYTICNIC), Amman, Jordan",Telecommunication Engineering,"Arabic - Native,English - Fluent","Excellent Interpersonal and Communication skills,Ability to work in a team and to work under the pressure,Willing to learn and adapt to new skills,Very Good troubleshooting and problem-solving skills,Ability to understand any new systems and quick start the development process.,Microsoft Excel -,Microsoft Word -,Linux -,JAVA -,Dot1x and network access on cisco switches.,VPN on Cisco ASA and IOS routers.,Basic Linux knowledge.,Dealing with all Microsoft Operating systems.,Work on Active Directory.,Monitoring network functions and usability,bandwidth management, review performance utilization, and tune network to maximize availability and accessibility.,Responsible for configuring WiMAX Base Stations, Microwave units, WiFi CAUS."
99,750043,The Hashemite University - Jordan,Computer Engineering,"Native Arabic,V. Good Command in English (written and spoken).","Analyze call logs so you can spot and solve common problems.,Update self-help files and methods to help customers and employees solve minor problems| themselves and save time.,Collaborate with specialized engineers and participate in solving the most complex problems.,Follow-up and repair of devices and equipment and supervise their efficiency and ensure that they are working properly."
100,715906,Philadelphia University,"Electrical,Engineering","English read and write very good,Arabic native language","Inspection of safety of equipment and electrical connections.,Examination and operation of electrical power distribution panels and solar energy systems within the approved electrical code,Holds a set of courses in the field of electrical safety specialized in electrical stations from IEEE organization.,Excellent in using AutoCAD programs. Use the office software perfectly.,Good organization and planning skills."
101,412439,"Mutah,Mutah","Electrical/ communication Engineering,Telecommunication Engineering","Arabic: Excellent,English: Very good","Good Communication Skills, interpersonal Skills and leadership qualities.,Ability to work under pressure and task oriented environment.,Have passion to learn new things and ability to grasp the subject.,Fluent in Computer Knowledge: Windows (XP, Vista), Microsoft Office."
102,754889,Unknown,Networks Security,"Arabic language level: Native.,English Language level: good.","-Building up a network from the beginning.,-Know how to use:,? WAF."
103,422020,"The Yarmouk University,",Telecommunications Engineering,"Arabic: Native language,English: good command of (reading, writing, and conversation).","Excellent in Windows versions environments,Excellent in Knowledge of internet and search ability,Excellent in Microsoft Office (Word, Excel, PowerPoint),Excellent customer interaction skills,Effective interpersonal skills,Strong in planning and problem-solving abilities,Enhance productivity through streaming process,Handling projects from planning toexecution,Self-motivated, focused and a passionate Team player,Able to work under pressure and deadlines,Willing to learn and absorb experience,Meet target expectation, understanding, team work, and fast learner,Willing to travel and relocate"
104,804187,The University of Jordan.,Industrial Engineering.,"Arabic,English","MS Office. Data Studio Inventory Management. Film making Market Research,Tableau Looker C++. Matlab. AutoCAD ???? Sketching Video editing Design Acting"
105,771603,Hashemite University,Tourism Administration,English language: Read & Write: Fluent / Conversing: Very Good,"Exceptional experience as a Project Officer,Thorough knowledge about project handling and its completion on time,Excellent analytical skills,Strong written and oral communication skills,Outstanding ability to serve as a liaison with refugees,Remarkable ability to create presentations and brief management.,Exceptional multi-tasking abilities that allow me to juggle my responsibilities effectively, which allows projects to move forward smoothly.,Excellent written and oral communication skills that help me convey my ideas with ease and produce work that is understandable and clear.,Strong technical skills that are useful for utilizing programs and software necessary for projects and for learning how to use new and innovative programs.,Solid analytical and creative thinking skills that are useful when issues arise.,Ability to make effective decisions both individually and with team members, allowing solutions to be created efficiently.,Strong interpersonal skills and the ability to collaborate with others in order to achieve the best results and deliver the most value.,Advanced Microsoft Office suite (Word, Excel, Outlook),Data Analysis and applying safety and security in NGOs Working.,Fully knowledge of the field / outreach working Especially in Azraq and Zaatari Camps.,Cash for work programming.""CFW"""
106,739688,Unknown,communication engineering,"Arabic,English","Cisco certified network associate (CCNA) course.,Routing and switching,Project Controls engineering. Engineering project planning. Technical skill Microwave. Communication skills. Leadership and management skills Self and fast learning. Team work."
107,747483,COMSATS University of Science and Technology,Software Engineering,Unknown,"Troubleshooting / Emergency handling,Operational maintenance Upgrades and UAT,UVC/VMS - Voucher Management System UVC/CBS integrations Upgrades and UAT System Backups Infrastructure CBS 5.7 Infrastructure CBS 1.2,Customer meetings Providing/Presenting RCA (root cause analysis),Project and time Management Excellent customer communication,Task Management / Multitasking Effective Communication Team Building & Leadership Maintaining Composure under Pressure Troubleshooting / Emergency handling Customer meetings / RCAs"
108,805519,"Al Esra University,,Al Esra University,","Law,Law","English: Very Good,Arabic: Mother Tongue,English: Very Good,Arabic: Mother Tongue","Planning publicity strategies and campaigns.,Writing and producing presentations.,Organising promotional events such as press conferences, open days, exhibitions, tours and visits.,Meeting and greeting clients and visitors to the office.,Typing documents and distributing memos.,Supervising the work of office juniors and assigning work for them.,Updating, processing and filing of all documents."
109,753178,"Retaal International Academy,Faculty of Engineering Technology FET - Hashemite University",Electrical Engineering,Very Good Arabic and English,"Advanced Skills and knowledge in Excel, Power Point,Very Good in PV Syst, AutoCAD, STK and MATLAB"
110,549894,Princess Sumaya University for Technology,Electronics Engineering,Fluent in Arabic and English,"CCNA, VLSI, Verilog, MATLAB, C/C++, RF Design,Cisco Packet Tracer, Synopsys, Azure, Visual Studio, MATLAB,VLSI Chip Design, Power Management, RF Design, Biomedical Engineering, Maintenance"
111,797577,hashmite university,"Risk management,Risk management and insurance","English Level: (Intermediate) | Experience: More than 10 years,Arabic Level: (Native) | Experience: More than 10 years",Unknown
