,CANDIDATE_REF_NUM,UNIVERSITY,EDUCATION,LANGUAGES,SKILLS
88,410146,"Al-Ahliyya Amman University,Al-Ahliyya Amman University,","accounting,accounting","Arabic (Native) Reading, Writing, Listening,English (Excellent) Reading, Writing, Listening.","Audit,Accounting Expertise,Presentation Skills,Problem Solver and Analytical Thinker,Fraud Examinations,Investigations,Communication Skills,Effective Team leader,Work in teams,Fraud Prevention and Deterrence,Reconcile balance sheet accounts,Collaborate with the finance team on yearly forecasting efforts,Support the payment processing team,Perform credit checks,Assist with data entry"
89,679106,"University of Banking & Financial Sciences,Al-Balqa Applied University.","Banking & Financial Sciences,Planning",Unknown,"Interaction with team members at all levels of the organization professionally background in statistics. Good knowledge in Feasibility study and project assessment (NPV, IRR, payback period....Etc) Experience in research, collecting and analyzing data and Good,Using an appropriate and creative methodology to design and manage a research project - may involve the use of quantitative and/or qualitative methods. Applying a variety of research techniques to gather relevant information, including document analysis, surveys, case studies and interviews Collecting and analyzing data using a variety of computer software packages to organize the data, which they present in writing or orally.,General experience in Microsoft Applications including WinWord, Win Excel and PowerPoint The ability to work irregular hours and extended shifts, including late nights, early mornings, weekends, and holidays.,Social, like training and dealing with people, have the ability to learn quickly and to work hard, Enthusiastic, alert, responsible, Strong personality, self integrity, Confident, Having the sense of mission, Ability for commitment from 3-5 years minimum."
90,684406,University of Al Abayt,English literature and languages,"Arabic (Fluent),English (Excellent),French (Basic)","Work with teams,Attention to details,Analytical thinking,Effective searching,Data collection,Adaptation,Time management,People management,Quality extra tasks,APCT analysis.,CSAT analysis."
91,680449,"Zarqa University,Applied Science University,Ministry of Education",Health Care Organizations Management,"Arabic,English,Turkish,Arabic,English,Turkish",Unknown
92,802423,"Yarmouk University, Irbid,Yarmouk University, Irbid","Masters in Business Adminstration,Bachelor Degree in Accounting","English,Arabic",Microsoft office & Outlook
93,681698,"Amman ArabUniversity (AAU).,The World Islamic Sciences& EducationUniversity (WISE).","InFinance,BankingAndFinance","English: Good Reading, Writing & speaking.,Arabic: Native language.","Microsoft office very good at (World, Excel, Power point)."
94,402697,Yarmouk university,Bachelor of accounting,Unknown,"Ability to deal with excel, word, power point, quick books.,Ability to deal with numbers, ratios, and data analysis.,Ability to work under pressure .,Ability to deal with customers.,Valid Driving license."
95,579946,"Al-Balqa Applied University,,Al-Balqa applied university",accounting,"Arabic: Mother language,English Very good)","Excellent Communication Skills.,Excellent Computer Skills, Software & Hardware,Ability to work under pressure and within a team.,High skills in MS Office.,- Enthusiasm in Learning.,-Time Management Skills"
96,904556,Philadelphia university,Unknown,Unknown,"Active Listening,Creativity,Microsoft Office,Teamwork,Communication"
97,672103,"University of Jordan,",Computer Information Systems,Unknown,"Office Suite, JAVA, C++, Python, Customer Service, Writing and Editorial skills, Leadership skills, Strong administrative and organizational skills, Eager to learn."
98,522177,"Al-Balqa applied university,Albaraa ben malek school","Bachelor Degree in Accounting,Information technology",English,"Very good command of English language, spoken and written,Proficient in Word & Excel.,Able to handle and manage work load efficiently.,Excellent interpersonal and organizational skills,Accurate and detail-oriented."
99,684575,University of Jordan,Industrial Engineering,"Arabic: native language,English: very good","Learned about, ISO 9001 requirements, giving recommendations for each department and its responsibilities.,Learned about Balanced Scorecard.,Writing standard operating procedures (SOPs).,Making Flow charts for (SOPs).,Procedures Audit. Writing manual (user guide) for companys system.,Preparing Forms for the records which are found in SOPS,Leadership Skill,Effective Decision Making Skill,Ability to work under pressure,Having socialization, and communication skills.,Problem-solving skills.,Analytical thinking skills."
100,800388,Unknown,Unknown,"English,Arabic","Financial reporting,photography,Tracking,Customer service,Mathematic,Financial Accounting,HTML,Leadership development,Data analysis,Statutory reporting"
101,411480,"University Of Jordan,",Actuarial Science,Arabic and English,"Microsoft Dynamics NAV,SPSS (Statistical Package for Social Studies),Microsoft Excel (Advance),Omega (Financial Software / Inventory Management),Minitab program,Microsoft Office and Internet Applications,QuickBooks"
102,402260,"Al-Balqa Applied University Faculty of Engineering Technology (FET) polytechnic,Al-Quds college","Electrical, Electronics and Communications Engineering,Electrical, Electronics and Communications Engineering",Unknown,"Learning,Teamwork,Leadership,Communication"
103,893055,Girne American university,industrial engineering,Unknown,Unknown
104,886559,"World Islamic Education & Science University,Al Khwarizmi College,Al-Fateh School",Accounting,Bilingual (Arabic and English),"Customer Service,IT Skills,Windows,Networks,Microsoft Office,Databases,Tally,NetSuite,Oracle,time-management,organization,problem-solver"
105,677825,The Hashemite,Risk management and insurance,"Arabic - Excellent,English - Good","Communication skills. Organizing & Leading Skills. Advanced MS Excel, MS Word, MS PowerPoint MS Outlook. Team Work Ability.,Can work under stress and multitasking environment.,Leadership quality.,Continuous Improvement.,Performance & Result Oriented."
106,403839,"QUDS COLLEGE, AMMAN - JORDAN,LATIN PATRIARCHATE HIGH SCHOOL","Accounting,ACCOUNTANT AND AUDITING",English,"Responding Quickly, Responsibly And Pragmatically To Situation That Require Immediate Attention, Focus And Action.,Excellent Listening and Verbal Communication Skills.,Willingness to Work as a Team Member.,Ability to Work Long Hours, Often Under Pressure.,Ability to Follow Up With Clients in a Timely Professional Manner.,Handling Difficult and Aggressive Customers in a Professional Manner"
107,405774,Princess Sumaya University for Science and Technology,Business Information Technology,"Arabic: Mother tongue,? English: High Intermediate","Short time learning ability.,IT skills with proficiency in the use of Microsoft Office, Word, Powerpoint and Excel."
108,683061,Yarmouk University,Accounting,"Arabic,English","Ability to work under pressure.,Team work.,Good Time Managing.,Adaptability.,Great Interpersonal Communication.,Financial Analysis by using the financial ratios and making links between the financial figures.,Preparing financial statements, and then evaluate the firm performance though profitability, liquidity, solvency, and market value ratios.,Self Motivation.,Decision Maker.,Conflict Resolutions.,Quick Learner.,Responsible.,Strong Analytical."
109,607919,The Hashemite University,Industrial Engineering,"Arabic (Mother language): Native or bilingual proficiency.,English: Full professional proficiency.","Analytical skills, Communication skills, Team work, Fast learning, Accuracy and organizational skills, Problem solving and Time management.,Microsoft Office, Microsoft Excel, Arena (simulation), Minitab and AutoCAD."
110,852353,The University of Jordan.,Public Administration,"English: Very Good.,Arabic mother tongue.","Strong Communication Skills.,Task Oriented.,Flexible, Self-Motivated.,Self-Learner."
111,796866,Al-Zaytoonah University of Jordan,Finance & Banking,"English,Arabic","MS Office Applications and ERP Systems,E-Commerce businesses and Internet browsing.,Troubleshooting experience in IT-related related issues (soft and hardware).,Resourceful and having the ability to make good business relations.,Teamwork player,Self-motivated and Disciplined"
112,894064,Middle East University,Banking and Financial Sciences,"Arabic: 100% ""mother language"" English: 75% reading + writing /50% speaking",Report preparation Customer Service Excellence Account Updates Scheduling New Product Information Customer Complaint Resolution Technical Support Billing Inquiries Sales proficiency Team Building Payment processing Administrative support
113,679744,"Hashemite University, Jordan",Risk Management and Insurance,Unknown,"Customer services; team participant; administrative support; product knowledge; positive attitude; information verification; strategic planning; and trouble shooting.,Multi tasking and time management capability,Good communications and interpersonal skills,Ability to adhere to policies and procedures,Ability to operate effectively in a fast-paced environment,Team oriented,Customer Service Excellence,Coaching and Monitoring,Time Management,Consultancy and Advisory,Experience in working E-Views, Microsoft Office (Word, Excel, and Power Point)"
114,568552,Yarmouk University,Communication Engineering,V.Good in English,"Organizational & leadership,Attention to details & time management,Communication & listening,Customer Relationship Management,HR policies and procedures,Labor low & social security,Mediation & problem solving,Proficient in Microsoft Office,CCNA Course"
115,443774,"Mutah University,Amman",Accountant,"Arabic: Mother Language,English: Good writing, reading and conversation","Able to work under pressure,Able to work as a team member,Able to learn new systems, application and meet deadlines promptly,Microsoft office,Familiar with Accounting Softwares, ERP systems,Good communication and negotiation skills,Effective teamwork and organizational skills,Driving license"
116,534686,University of Petra,Business Administration,"Arabic,English","Human Resources,Finance,Accounting,,English Language,General English,Company startup program,Basics of digital marketing,Problem Solving,Time Management,Leadership,Operations Management,Organizational Skills,Quick learning,Communication and Collaboration,Team Work,Independent work,Microsoft O,Internet search technique,Social media marketing,Access databases"
117,721795,University of Jordan,Accounting,Unknown,"Standards of accounting.,Team Player and Creativity,Inter-personal communications,Flexible and adaptable.,Microsoft Office Applications."
118,791520,Mutah University,Banking & Financial,Unknown,"Recording sales and purchase invoices,Performing additional duties, as required,Reporting on customers feedback,Identifying and assessing customers needs to achieve satisfaction,Handling customer complaints, providing appropriate solutions and alternatives within the time limits,Communicating with customers through various channels.,Verifying suppliers accounts by reconciling suppliers monthly statements with our records & monitoring AP ageing reports,Matching Revenue and Cost monthly for different products such as express and freight and providing feedback for the concerned team.,Maintaining historical records and agreements with the suppliers"
119,568782,Hashemite University,Financial economic,Unknown,"good communication and network skills * successful working in team environment, as well as independently * the ability to work under pressure and multi-task * computer skills"
120,893898,Ahliya Amman University,Business,"Arabic,English","Excellent social networking skills.,Self-motivated, Fast Learner.,Accept New Challenges And Tasks.,Microsoft Office.,Team Work & Hard Work.,Time management.,Flexibility,Responsibility."
121,686526,Al-Hussein Bin Talal University,Civil Engineering,"Arabic (Mother Tongue),English (Very Good)","Certified Quality Professional (International Accreditation Organization),General English (United Kingdom) (Sussex Coast College Hastings | 16 Weeks),Design of PV Structures (AMC Training & Consulting | 24 Hours),AutoCAD Civil-3D (HB Academy | 24 Hours),MS Project (Nell Program Training and Development Academy),Project Management Professional (Nell Program Training and Development Academy | 35 Hours),Structural Analysis & Design Using Etabs (Academy Scientists Lights | 24 Hours),Structural Analysis & Design Using Prokon (Academy Scientists Lights | 24 Hours),Structural Analysis & Design Using Safe (Academy Scientists Lights | 21 Hours),Structural Analysis & Design Using Staad. Pro (Academy Scientists Lights | 18 Hours),Structural AutoCAD (Academy Scientists Lights | 21 Hours),Site Engineering & Supervision (Academy Scientists Lights | 24 Hours),Quantity Surveying & Reading Engineering Drawings (Academy Scientists Lights | 30 Hours),Autodesk Revit Structure (Jordanian Engineering Council | 24 Hours),Microsoft Office,Communication Skills,Work Within A Team"
122,796835,Irbid National University,Accounting,"Arabic - Can speak, read and write/ excellent,English - Can speak, read and write/ very good.",Unknown
123,902097,Al-Khwarizmi College,Accounting,"Arabic: Native Language.,English: good in writing, reading and Good in speaking.","Highly enthusiastic and organized,Fast learner and easily adaptable to new circumstances and management styles,Dedicated, responsible, driven and goal oriented,Communication skills,Management shops and sites,The ability to work as a team and under pressure"
124,881942,"Al_Hussien bin Talal University,",Accounting,Arabic: Native English: Good,"Basic IFRS-GAAP.,Interpersonal skills.,Communication.,Microsoft Excel.,Attention to details.,Work under pressure.,Accounting and financial reporting.,Auditor report.,Creative thinker, practical, timely, self-motivated and innovation driven,Excellent written, communication and presentation skills"
125,900474,Al Zaytoonah university,accounting,"Arabic-native,English-good","Use excel in accounting form,Use accounting information system as OPTIMAL,Use Banks from ICSfs.,Write the tax declaration"
126,680865,Hashemite University,Economie,"Arabic (Mother tongue),English (Very good in writing, speaking and reading)","Business Management,Marketing,Feasibility study,Economic Analysis,Data Manipulation,Events Organizing,Quality Assurance (Manual),Adaptability,Excellent Analytical and Problem Solving Abilities Team Management and Leadership Skills,Excellent Communication and Listening Skills,Excellent Computer Skills ""Microsoft Office"",The Ability to Learn Quickly,Problem Solving Multitasking,Customer Service,Data Manipulation"
127,901971,AL-BALQA APPLIED UNIVERSITY,Management Information System (MIS),Very good english speaking and Writing .,"Follow up with client about prices.,Handling different account and client in different sector by calling emailing them.,Follow up with them for participation.,Excellent using Microsoft Office."
128,796977,Princess Sumaya University for Technology,Accounting,"Arabic Native,English Fluent",Unknown
129,565526,Yarmouk university -Faculty,Bachelor of Accounting miner of finance,"Arabic:,English:","Excellent in using Microsoft programs,Customer services skills,Financial Accounting,communication skills,Accounting software,Ability to work under pressure,prioritizing, Time Management"
130,405942,Philadelphia University,"B.Sc. Degree in Network Engineering (Management Systems And Business Networks),Network Engineering (Management Systems And Business Networks)","Arabic as Native Language,English as Second Language","Excellent communication skills across all levels; ability to communicate with ease the complex and technical concepts.,Excellent Leadership and Management Skills.,High ability to work under pressure, and commit to targets.,High ability to learn, adapt & advance.,Self-motivated and Hard-worker.,Microsoft Office (Excel, Power Point, Outlook, Word),Huawei U2000 Management System (2G/3G/4G/Microwave),Google Earth"
131,527792,The University of Jordan,Business Administration,"Arabic,English,Arabic","Attention to detail,Strong Microsoft Office (Word, Excel, and PowerPoint),Multi-task & Handle High-volume Workloads,Problem-Solving Skills,Creative Problem Solving,Flexible thinking and ability to adapt to change,Strong communication skills, both written and verbal,integrity,Risk and compliance standards,Project Management Professional (PMP) self-study,Analytical thinking and attention to details,Contract Management"
132,888064,University Of Jordan,Mechatronics Engineering,"Fluent Arabic Spoken and written,Fluent English Spoken and written","Human Development Skills:,Basic Communication Skills with AZADEA Group,Managerial Communication Skills with AZADEA Group,Time Management with AZADEA Group,Data Analysis,Economical Data Analysis with AZADEA Group,RFID Stock Management with AZADEA Group,Engineering,Arduino Electronics Course,Automotive Basics Course"
133,679701,"Science & Technology University, Sudan",Accounting,"Arabic: Mother Tongue,English: Proficient","International Audit Standards,Financial Statements,Internal Controls,Risk Assessment and Audit Planning,Compliance,Issue Tracking & Resolution,Auditing Methodology,Risk-based Audit,Policies & Procedures"
134,422555,"Tafila Technical University, Tafila, Jordan",financial and banking sciences,"Arabic (mother tongue),English","Creativity,Flexibility,Strong Work Values,Teamwork,Professionalism,Planning and Organization,Flexible with MS Office and MS windows"
135,789582,Cyprus International University,Business Administration,"Arabic,English,Turkish","MS Office,Accounting,Customer Service"
136,445198,The Hashemite University-,Accounting,"Arabic: native,English: very Good writing skills and very good verbal communication skills","Internal Auditing,External Auditing,Financial Statements Preparations,Financial Accounting,IFRS,Cost Accounting,Treasury Transactions,Solid Accounting Skills,Financial Analysis Skills"
137,461299,Al-balqa applied university,Mechanical Engineering,"Arabic,English","Teamwork,Creativity & Problem Solving,Presentation and Public Speaking,Written & Oral Communication,Leadership,Microsoft suite,Autocad,C++,Typing Speed"
138,898751,"Virtual University of Pakistan,University of Peshawar","Finance),Mathematics,Statistics,Physics","English,Urdu,Pushto","Regulations and compliance,Risk mitigation strategies,Financial Management,Financial records review,Relationship building and Staff,Management,Fraud investigations,Cost savings options,Safeguards assurance,Reporting familiarity"
139,904518,Princess Sumaya University for Technology,Unknown,"English,Arabic","Organized,Problem solver,Time management,Decision maker,Ability to work under pressure,Team player"
140,868986,"Al Ahliyya Amman University,",Finance,"Arabic,English,Indian","Prepared accounts and tax returns.,? Executed internal controls to improve accuracy and reduce error rate.,Documented risk exposure.,Greeted customers upon their entry into the store, assisted them with their questions and concerns, performed all checkout procedures accurately and quickly, and assisted with stocking shelves."
141,461738,"Al Ettihad School,yarmouk university",Accounting,"Arabic: mother tongue,English: native speaker, lived in the US for eight years.","Preparation and issuing of internal and external transfers, letters of credit, guarantees, cheque in local and foreign currencies. Collecting cheque through the ECC system. Customer service including responding for various clients inquiries, opening accounts and issuing of credit cards. Preparation of loans applications and follow up of loans payments. Special interest in the training of incoming junior staff.,Enthusiastic, hard worker, devoted to the institute.,Team player, with prominent leadership qualities.,Excellent interpersonal skills with superiors and colleagues.,Ability to multitasking.,Stability and creativity under pressure and heavy work load."
142,888016,The University of Jordan,Finance,"Arabic,English","Efficient multi-tasking,Problem Solving,Work under pressure,Responsibility,Time Management"
143,796772,Bachelor of Economics at the Faculty of Economics and Administrative Sciences,Economics and Administrative Sciences,"Arabic: (Native): excellent writing, excellent reading and very good conversation Arabic,English: very good writing, excellent reading and good conversation.","excel expert,Social Media Management,Digital Marketing,Public Speaking,Communication,Journalistic Writing,TV interviews"
144,677751,Philadelphia University,Accounting,"Arabic,English","Relationship Management,Time Management Skills,Decision Making,Leadership,Strong Interpersonal skills,Microsoft office software & the internet,Microsoft Dynamics Ax,ERB system,Quick books,Adaptable and fast learner"
145,896562,"KAZAN FEDERAL UNIVERSITY,AL ALBAYT UNIVERSITY,AL ALBAYT UNIVERSITY","Finance, Money Circulation and Credit","Russian,English,Arabic","Netlogo,Win4deap2,SPSS,Excel"
146,721613,Yarmouk university,accounting,"ENGLISH: Fluent,ARABIC: Expert","CONCISE COMMUNICATIONS,ANALYTICAL ABILITY,SERVICE ORIENTATION,PLANNING AND ORGANIZING"
147,696385,Irbid National University,Bachelor Degree in Accounting,"Arabic: Native language.,English: Very good (speaking, reading and writing)","Cash-flow report generation,Financial reporting,Public and private accounting,Auditing methodology,Excellent communication and presentational skills.,Ability to work under heavy pressure to strict deadlines and achieve goals.,Handle top confidential documents and matters.,Ability to read and analyze situations quickly.,Ambitious and goals-oriented individual"
148,767124,"Yarmouk University,","Economic finance and business,Finance and Business","Arabic:Native,English:excellent","communication skills,Ability to work under pressure,Team work& Team management,Using of computer & Internet,Negotiation"
149,866584,"University of Jordan,University of Jordan","industrial engineering,industrial engineering","Arabic,English","Microsoft Office,AutoCAD,Simulation by Arena,PTC CREO,Value Stream Mapping,Minitab,Able to work independently,Team work"
150,683733,UNIVERSITY OF JORDAN,Industrial Engineering,"Arabic (first language).,English (upper-intermediate).","Teamwork,Adaptability,Time Management,Problem-solving,Communication skills,-Microsoft Office (Advanced Excel, Word, PowerPoint) -Minitab -Creo -Simulink -AutoCad"
151,599338,Albalqa applied university,Business Administration,"Arabic,English","Good Communication,Effective Interpersonal skills,Excellent Conceptual,Analytical skills,Organized and Punctuality,Creativity,Good practice on Microsoft Office programs,Excellent planning and organizing skills"
152,655688,University of Southampton,Accounting and Finance,"Arabic, English","Microsoft Office,Statistics Software (SPSS)"
153,742008,"Yarmouk University,",accounting,Unknown,"Customer focus and relationship management skills.,Good knowledge of accounting principles and standards (both IAS and IFRS),,Good project management skills,,Good writing skills in both Arabic and English,,Strong computer skills (MS office, ICDL, etc.),,Solid communication and relationship building skills,,A good team player,,Ability to work under pressure,,Ability to collect and analyze data,,Ability to manage time and resources,,Ability to resolve issues,,Willing to learn new skills and interact with people,,Excellent Arabic writing skills especially financial reports and write-ups."
154,687542,Hashemite University,Risk management and insurance,"Arabic (Mother tongue), English (very good).","Excellent command of MS-Office. Power Bl,Strong analytical and problem-solving skills.,Critical Thinking and analytical mindset.,Excellent reporting skills.,Strong writing skills.,Highly motivated and enthusiastic.,Accountability, Work under pressure"
155,721670,"AL-QUDS COLLEGE,AL-MAAREF AL AHLIYA SCHOOL (AMS),MAJODE CENTER,IBRAHIM AL ABBASI CENTER",Unknown,"Arabic Fluent,English - Writing, Speaking and Reading: Good","Cashflow planning and management Ability to work and communicate with different groups. Ability to work in a team. Excellent at computer skills (Word, Excel, and Internet). Time management. Strong negotiation skills and flexibility in cultural and organizational terms. Takes responsibility for and ensures high quality of own work. Meets goals and timelines for team deliverables. Responds to information and instruction with professionalism and accuracy. Assesses work with critical eye. Encourages and contributes to clear and open communication; explains complex matters in an informative."
156,402322,Al-Zaytoonah University of Jordan (AZUJ),ACCOUNTING,"Arabic native language,English good","Management Skills, Numerical analysis,The ability to analyze and detect deviations and scrutiny,High level of analytical, problem solving and decision making abilities, ability to coach, mentor and provide development guide to staff,Microsoft Office Excel,Time Management,Communicate with others,make a decision,Good trainer"
157,684482,"Balqa Applied University,",Accounting Information System,"Arabic,English","Customer relations,Time management,Task prioritization,Work under pressure,Microsoft office,Knowledgeable in databases design,Control over accounting system,Accounting system analysis and design,Records maintenance.,Account reconciliation.,General ledger accounting.,Entering invoices"
158,683685,"University of Kerala,University of Kerala","Marketing & Finance,Taxation","English, Hindi, & Malayalam","Process Improvement,Training,Coordination,Leadership capability,Negotiating & purchasing,The ability to learn fast and to adapt.,Proficient in using Solver Hospital Management System, Solver Accounting and Inventory Management System."
159,521360,Jarash University,Business Administration,Unknown,"Organisation Behaviour,Management Principles,Total Quality Management,Supply Chain Management"
160,567781,University of Jordan -,"Finance,Islamic Banking","Arabic (Native),English (Intermediate)","Proficient in the use of Microsoft Word, Excel and Powepoint.,Ability to engage cross-functional teams to a successful outcome.,Ability to work under pressure.,Ability to work and operate in a team environment,Excellent written and verbal communication.,A person who loves reliability and adheres to his responsibilities.,Resourceful, well organized, dependable, efficient and detailed oriented.,Comfortable working in highly technical environment.,Good reasoning abilities and sound judgment."
161,895118,Amman,Accounting,"Arabic,English","Logical reasoning,Public Speaking,Team worker,Willingness to learning,Microsoft Office,Service-focused"
162,832722,Al Balqa Applied University,Management Information System,"Arabic,English",Unknown
163,797701,Al Albayt University,Accounting,"Arabic: Mother tongue.,English: very good.","Written and oral communication skills.,Have ability to deal with various accounting software.,Highly mathematical abilities and attention to details.,The ability to analyze problems and adopt and implement ideal solution.,Strong awareness of business policies and atmosphere.,Teamwork and respect for the chain of command.,Excellent in Microsoft office (excel, word, power point).,Continuous learning and stimulating internal motivation."
164,709155,University of Garden City,"Business Administration,Electrical & Electronic Engineering (Computer Engineering)","Arabic,English","Using BI for the reports,First level of support,Provide technical information using Knowledge management,BMC Remedy Administration,Analytic thinking,Problem escalation by procedures,Service Quality assurance,Allocation service priority,Incident Management,Monitoring Availability of service,Help other sections & Departments to solve their problem.,Training People,ISO20000,Open request through system.,Analysis the problem.,Follow the request.,Follow with vendor.,Using SLA,Building servers,Installation servers,Troubleshooting servers,Server replacement project,Self- and able to work under pressure and in any conditions.,Good team player.,Fast learner.,Excellent with time management.,Excellent with management & Leadership,Excellent with Management Concepts and Management Techniques.,Excellent in customer services and dealing with clients.,Update knowledge and skills to keep up with rapid advancements in computer technology.,Very good experience in networking (LAN & WAN).,System Administration (windows, Linux).,Firewalls.,DB.(my SQL & SQL).,Language C,C++.,Very good experience in managing and controlling systems.,Very good experience in IT policies & ISO.,Very good experience in DRC.,Very good experience in KPI.,Very good experience in analysis,a multi-cultural environment, respecting different religions, principles and believe in human rights.,Ensure to comply with all the quality parameters at any point of time in the organization. the other departments to ensure quality standards are met and provide suggestions for improvement of quality.,the organization that in turn ensure smooth functioning at all levels.,Working for several projects,submit quality audit report to higher management,Lead and manage the PCI-DSS regular ASV scan and annual external penetration test across the group,Lead the PCI-DSS compliance activities by monitoring performance and readiness at Business Unit level and supporting teams with advice. Report the compliance status and issue to the managem"
165,794178,"Amman Arab university,Amman Arab university,Arab community college","Accounting,Accounting,Accounting,Accounting","Arabic,English","Leadership,Communication,Opponents,Time management,Working under pressure,Adaptability,Team work"
166,681065,Jordan University,Unknown,"Arabic,English","Very good in using computer and using Microsoft Office Suit especially. Very well typing skills (Arabic and English),Excellent communication skills. Good time management Account Management Problem solving skills Ambitious and hard worker Motivated and hard worker. Customer service and customer care skills,Outstanding independent and team player"
167,424495,University of Jordan,Accounting,"English,Arabic","I am a conscientious person who works hard and pays attention to detail. Im flexible, quick to pick up new skills and eager to learn from others. I also have lots of ideas and enthusiasm. Im keen to work for a company with a great reputation. Am looking forward to work at a competitive environment where I can be a key player in its business and development, also to be win-win position where I learn and share my knowledge with my team. I believe that my key characteristics which are being a fast, self-learner with excellent communication skills and being ambitious seeking the suitable opportunity to prove my capabilities would make out of me successful employee."
