,CANDIDATE_REF_NUM,UNIVERSITY,EDUCATION,LANGUAGES,SKILLS
72,801516,"Amman Arab University,,Al-Balqa Applied","Computer Science (CS),Computer Science (CS)","Arabic,English","Microsoft Office.,Training.,Computer and Technology knowledge.,A systematic approach to work and problem solving.,Software troubleshooting.,Teaching computer subject from first grade to Tawjihi.,Supervising computer laboratories in academies and schools.,Managing educational platforms remotely.,Remote lectures via teams / zoom.,Giving ICDL and Excel advanced courses.,Webmaster at ESARSV.,Proficiency in all things related to PowerPoint.,IT Technical support.,Good knowledge in Accounting and Economy.,Microsoft Office,Community and social service skills.,Software troubleshooting.,Hardware troubleshooting,Good computer skills including internet and Microsoft application."
73,801167,Jordan University of Science and Technology,Computer network and security engineering,"Arabic native,English good","Team Work Time management,Professional in performing web application penetration using Burp Suite, fuff, Sublist3r, etc. Linux environments,Deep understanding enumeration method Using tools and manual enumeration.,Professional With scripting languages (Python, Shell Scripts ). Machine Learning.,Detect Malware with Host. Network Analysis.,Application Security, Cryptography, Reverse Engineering) Work with penetration testing such as Nmap, WireShark, Metasploit. Excellent program solving using C++.,Digital Forensics (Memory and OS forensics)."
74,795303,AL-Zaytoonah University of Jordan,Accounting in English Language,"Arabic,English","Ability and adaptation to work with team.,Quick learner.,Problem Solving,Good communication with clients.,Time Management.,Ability to work under pressure.,Microsoft office (word, excel, powerpoint."
75,811563,Jordan University of Science and Technology,Network Engineering and Security,"Arabic,English","C/C++, Python,Linux, Windows,Software (Packet tracer, Wireshark, Snort, Nmap),TCP/IP model, and its core protocols: (OSPF, DNS, SNMP, HTTP, etc.),Schematic & PCB Design,Problem Solving,Flexibility,Research,Leadership,Confidence"
76,810708,World Islamic Sciences and Education (WISE),Computer Science,Unknown,"Penetration testing (Wireless networks, Wired networks, Web applications ? Black, Gray-Box),Memory corruption, Malware, Phishing, Man- in-the-Middle, Denial-of-Service, SQL Injections, Cross-site Scripting, Brute-Force Attacks.,Network, Host, Wireless, Application Vulnerability Assessment.,Understanding of Software, Firewall, Wireless Network, Operating System, Web Server vulnerabilities.,Familiar with routers and switches configuration and installation.,Very good understanding of scripting and coding languages: C, C++, Java, HTML, SQL, Android (in java).,Privilege escalation."
77,805722,Balqa Applied University,Library and Information Science,"Arabic - mother language,English-business fluent","Team player with communication skills,Leadership skills,Hard working,Self learning,reliable, flexible,Ms office computer skills."
78,753801,"HASHEMITE UNIVERSITY,AL ORUBA HIGHSCHOOL",Computer Science And Applications,"Arabic (Native),English (Fluent - C2 Level)","Graphic Designing and Video Editing: Worked with Sony Vegas, Adobe After effects, Adobe Illustrator, Adobe Photoshop, Adobe Xd and Adobe Premiere.,Website Development for small projects.,Layer 3 Networking: OSPF, Static routing, floating static routes, IPv4, IPv6. Layer 2 Networking: VLANs, Trunking, Etherchannel, STP. Network Security: ACLs, Port Security, ARP Inspection, DHCP Snooping. WLAN controllers, access points and wireless security. Automation, REST and JSON SDA, Cisco DNA Center and APIs WAN, LAN and Cloud architectures. AWS services such as EC2, Lambda, RDS and more. Linux/Unix environment. Knowledge of encryption technologies and mechanisms. Knowledge of PC Hardware and Software Experience with Windows 7/8/10 and Office 365,Python,Java,C++,SQL"
79,601245,JORDAN UNIVERSITY OF SCIENCE & TECHNOLOGY,Network Engineering and Security,"Arabic,English","Strong knowledge and demonstrable experience in information security technology and methods.,Good experience with Linux distributions (Ubuntu, Linux, Kali).,High level of information about SIEM ""I read about it every week"".,Good in security controls such as Firewall, active directory, vulnerabilities.,Ms. Office, AWS.,HTML5, CSS3.,Oracle and MySQL.,Angular.,SQL, Python, C, C++, and C#.,Linux and Windows.,Analytical skills | Detail Oriented | High Communication and Collaboration skills | Creativity"
80,754844,jadara University,software engineering,"Arabic,English","c#,java,Microsoft office network,C++"
81,801312,Al-Balqa Applied University (BAU),Information and Cyber Security,"Arabic,English","Communication and presentation skills,Research and analysis skills,Reporting and documentation skills,Troubleshooting and problem solving skills,Time management skills,Ability to work with minimum supervision"
82,809804,The Applied Science University,Electrical Engineering,"Arabic,English","Circuits design and control using PSIM software.,searched and learned about new technologies.,Managing the whole air trip for the clients.,Optimizing and developing airline services.,Finding solutions for urgent cases.,Technical support for Noon companys clients.,Guide clients to use the app and solve their problems.,Write a report for every case.,Teamwork,Problem Analysis & Problem Solving,Communication Skills,Time Management,Quick Learner,Good Listener,Leadership,Microsoft Office,Windows,Network Analysis,Amandeus,AutoCad,Matlab,ETAP,PSIM,Software Testing"
83,405878,Unknown,Management Information Systems,Unknown,"Technical skills: 1- good knowledge in web development tools technologies like php mysqli,html, css, bootstrap,jquery 2- good knowledge in php framework like laravel in beginner level 3- good knowledge in MVC methodology and oop principles 4-good knowledge in Linux environment like ubuntu,kali Linux 5- good knowledge in Linux command 6- windows OS installation with different version 7-good knowledge in IT in general 8-i can learn new things by self quickly 9-i can using design program like photoshop, illustrator, figma,xd 10-fast typing in keyboard 11- i keep myself up to date for any new technology show up 12- Good knowledge of hosting and how to upload sites to them 13- good knowledge in API and its functionality 14- good knowledge in network principle,Self-control and focus at work,quick to learn and very good at communicating with others,able to solve problems and find solutions,able to adapt to a new work environment quickly,I always strive to develop myself and my skills by reading and learning about everything new,quick-witted, skilled, and able to convince others of my opinion"
84,799671,alzaytoonah university of jordan,Bachelor of Accounting in english language,"English,Arabic","Advanced skills in Microsoft Word and Excel.,Excellent written and verbal communication skills.,Strong attention to detail and analytical skills developed through university assignments, projects, and presentations.,Very good at QUICKBOOKS.,Administrative skills.,E-Marketing skills."
85,714254,"Al Zaytoonah University of Jordan,Hamza Bin Abd Al Muttalib",computer science,"Arabic: Excellent speaking, writing, reading,English: Good in speaking and writing, very well in reading,Spanish: Beginner","Very good experience in hardware field, data centers, networks establishment and sites reliability.,Dealing with virtual machines monitors: VMWare, Hyper-V, VirtualBox.,Good experience with the active directory and Windows Server.,Good understanding for security principles in design, coding, and networking,Excellent troubleshooting skills for IT infrastructure units and end user support.,Handling full printing solutions.,Good knowledge with CCTV systems, and access cards readers systems,Get the responsibilities to contact partners for other products that is related to the IT fields,Team player,Highly motivated with strong interest in the humanitarian work,Meets multiple deadlines and can work well under pressure,Excellent multitasking, time management and interpersonal skills,Good presentation skills, both orally and in writing"
86,799377,Zarqa university,Marketing,"English,Arabic","Computer skills: Internet surfing Microsoft office Video design,Personal skills: Promotion through e-marketing. Willing to learn and a fast learner. ? A team player. ? Hard working. ? Work under pressure"
87,801854,University Of Jordan,Computer Information Systems,"Arabic,Language","Azure Sentinel,Digital Forensics,Incident Response,Linux System,Networking,Power-Shell,Problem-Solving,SIEM solutions,Splunk,Security Onion"
88,675244,"Isra University,",Software Engineering,Unknown,"Solving Problem Identify and analyze Critical Thinking Flexibility and Team Work Organization,Computer Skills MS OFFICE (Word, Excel, Power Point) C# Programming Html - CSS"
89,807161,Al - Balqa Applied University,Information Security and Cyberspace,"Arabic,English","Handling many details and challenging situations at the same time,Able to work with a minimum amount of supervision and on own initiative,Always being respectful and polite to others and being positive,Accomplishing a job with a minimum expenditure of line and effort,Self-starting individual who has the ability to make things happen,Excellent organizational and time management skills,Real team player within groups,Communication skills,Self-learning"
90,766473,Balqa Applied University,Information and cyber security,"English,Arabic","Kali Linux,Networking,Ethical Hacking,Firewalls,Vulnerability Assessment,Python scripts,SOAR,Encryption,Teamwork,Quick learning,Reporting,Cybersecurity,Network Security"
91,801561,Misr University For Science And Technology,Computer Science,"Arabic,English","Self-Motivated Eager to earn,Teamwork Oriented,Good Analytical, Technical & Problem- Solving skills,Thinking out of the box,SOC Analyst, Threat Intelligence."
92,734904,Philadelphia University,Financial & Banking Sciences,Unknown,"Manage client requirements.,Interact well in bank sectors under pressure,Manage client requirements,Identify business opportunities to increase brand and revenue.,Design, implement and maintain bank revenue objectives.,Plane and execute strategies for retaining customers,Ensure adherence to bank privacy policies.,Introduce new products in market,Resolve issues relating to service at branch levels,Re-defined style of customer services,Improve interaction and information sharing between the customer and the branch,Understand what the customer wants and guide them to right counters"
93,801691,M.A.M. college of engineering,Computers,Unknown,"SOC,Operations,Microsoft Azure,Aviatrix Certified Multi Cloud Network Associate,Ccie Security,Security,Operations,SIEM Administration and Operations,CCIE Security v5 written exam,Microsoft Certified Azure Fundamentals,Aviatrix Certified Engineer - Multi Cloud Network Architecture (Valid upto February 2025)"
94,805996,Al Balqa Applied University (Polytechnic),"Computer Engineering,COMPUTER ENGINEERING","Arabic -(very fluent),English -good (write, read, speek)","Computational Research & Development,Team Leadership,java/c++/pythone,Programming Configuration Router Project Management"
95,735695,"Arab Open University,Arab Open University of Amman",Network and Security Information,"Arabic,English","Maintaining professional and good client relationships. Very good capabilities as a hard worker, ambitious team player. Good understanding the business rules, especially in I.T. Creative, goal oriented and ambitious. Very good interpersonal communication skills. Always ready to learn anything through which I can improve my networking, analyzing, and supporting skills that serves the benefit of my work"
96,797676,Al-Balqa Applied University,Communication Engineering,"Arabic: Mother Tongue.,English: Very Good.","AutoCAD,Mikro C,Proteus,Packet tracer,Lab view,Adobe Photoshop,C++,Adobe illustrator,Multisim"
97,800122,Irbid National University,B.A Degree in Accounting,"Arabic,English","Hard Working,Team Work,Social Media,Time management,Quick Books EXCEL Word PowerPoint"
98,801774,"Muhammad Ali Jinnah University,The Iqra University","Computer Science,Computer Science",Unknown,"SIEM Optimization,Log Validation,Security Gap Assessment,Critical Thinking Skills,Leadership,Management,SIEM Deployment (QRadar),Root Cause Analysis"
99,441235,Unknown,Telecommunication Engineering,"ARABIC: Perfect,ENGLISH: Very Good,ARABIC: Perfect,ENGLISH: Very Good","Professional of using Windows & Internet,Microsoft PowerPoint.,Microsoft Excel.,Microsoft Word."
100,808326,"University of Ottawa,University of Mansoura",Masters of electrical and computer Engineering,Fluent English,"HCIE-LTE,Cicso Introduction to cyber security,Cicso Cyber security essentials,Cisco certified CyberOps,Microsoft certified Azure Security Engineer Associate,Python,Linux,Virtual machines,Optical fiber fundamentals,DWDM, CWDM and SWDM,OTN,ASON,GMPLS,LTE 4G fundamentals,Communication skills,Leadership,Teamwork,Problem solving,Ability to work under pressure,Time management,Negotiation and Conflict Resolution,Flexibility,Decisiveness"
101,551017,"Al Balqa Applied University,",Computer systems and Networks Engineering,Unknown,Unknown
102,801608,"Al-Balqa Applied University Faculty of Engineering,Jordan University Gate Institute (Ju Gate Academy)",Telecommunication Engineering,"Arabic,English","Relational Database Design,Database Technology (MySQL, Oracle),HTML, CSS, JavaScript, Bootstrap.,C# Object Oriented Programming (OOP),ASP.NET entity Framework,ASP.NET Core MVC,Visual studio Matlab,Multisim,SQL database"
103,808748,Zagazig University,Information Technology,"Arabic native language,Good English Speaking and writing","Programming basics in C++, KQL and HTML.,-CCNA R&S -CCNA Security -Introduction to Linux -Cyber security Essentials -Cyber security Operations,- Certified SOC Analyst, CompTIA Security+, Microsoft AZ 500 Azure SecurityTechnologies.,I have a very good experience with Microsoft azure cloud.,Adaptable,Problem solver,collaborative,team lead,Quick learner,Capable of working under different circumstances,Leadership and communication skills"
104,800050,Al-Ahliyya Amman University,Bachelor of Accounting,"Arabic Mother Tongue,English: Good","Speak tactfully,Leadership,Time management and multitasking skills,Initiative and creativity. . Flexible Passionate Teamwork,Active listening, responsibility, creativity and organization,Attention to detail,High ability to work under pressure,Self-learning and self-motivation,Customers service,Task management and problem solving skills.,Analytical and decision making skills,Create creative and innovative ideas for work,The ability to adapt to different working conditions and the ability to change for the better,Continuous learning ability and intrinsic motivation,Positive behavior and attractive personality,An ambitious and collective participation.,Self-learning and self-motivation.,work oriented person"
105,801707,"Karnataka University,",Science in Computer Science,Unknown,"Solid understanding of security technologies such as firewalls, intrusion prevention systems (IPS), intrusion detection systems (IDS), mail security, proxy servers, honeypots, and so on..,Ensures that all identified events are promptly validated and thoroughly investigated.,Knowledge of DLP and experience with McAfee ePO.,Incident Response - critical thinking, problem solving, and excellent communication skills around IT incidents .,Thorough knowledge of TTPs, the MITRE Framework and Cyber Kill Chain Excellent analytical, problem-solving, and consulting abilities, as well as knowledge of information security and related technologies.,Proficiency with IDS/IPS technologies, such as Snort, UTM, Proventil; practical experience with Linux and/or Windows system administration (including AD).,Strong documenting and technical writing skills,Knowledge of SQL and scripting experience (PowerShell, Shell-Scripting & Python),In-depth understanding of the Security Operations Center (SOC)."
106,807269,Jordan University of Scienceand Technology,industrial Engineering,"Arabic,English","Microsoft office: (Excel, powerpoint, word) Google Account/tools Project management Public speaking Teamwork Leadership innovation"
107,756430,Al Balqa Applied University,computer engineering,"Arabic,English","Teamwork,Creativity,Flexibility,Time Management,knowledge in ccna (self study),Vulnerability Assessment,Tools such as Nessus, Burp Suite, Nmap, Metasploit,...,lso 27001 policies and procedures,Siem solution,qradar, wazuh (Basic knowledge),Basic Python (self study),knowledge in LINUX,Basic knowledge in Arduino,knowledge in Oracal10g and sql,Microsoft office,.CSS,HTML"
108,800949,University of Jordan,"Computer Science,CS (Computer Science)",English and Arabic,"Forensic investigation,Incident Response,Analyze firewall logs,Analyze IDS/IPS logs,Communication Skills,Attention to details,Problem solving,Time management,Decision making,Critical thinking,Hard work,Positive thinking"
109,549521,Al-Balqa Applied University,Networking Engineering,"ENGLISH (EXCELLENT),ARABIC (NATIVE)",Microsoft Office Teamwork Multitasking Attention to detail . Motivation
110,807355,"Hashemite University, Zarqa",Business Information Technology,"English, Arabic","JAVA, C++, C#, Css, HTML programming languages. 80%,PHP, Visual Basic, Dart, JS programming languages, Unity. 80%,Flutter, android studio, Adobe 80% After Effects, Cisco Networking software.,word, Excel, Excel(Solving 100% Problem),PowerPoint, M-Access, M-publisher.,Draw.io diagrams software, 80% Balsamiq tools, Encryption operations."
111,804372,University of Jordan,CIS,Unknown,"Microsoft systems and Active directory,Networking, CCNA,Fortinet Sales (NSE3),Fortinet firewall (NSE4 FortiGate)"
112,454081,Yarmouk University,Electrical Power Engineering,"Arabic (Native).,English (Very Good).","AutoCAD (Excellent).,Revit (Excellent).,Navisworks (Clash detective) (V.Good).,Microsoft Office (V.Good).,Leadership & Teamwork.,Problem solving & analytical skills.,Strategic thinking & planning abilities.,Time management & project management.,Lighting System: Types of Lighting fixture and selection, External Lighting, Emergency Lighting, Lighting Control.,Power System: Sockets types, power for mechanical, Circuit Breakers, Generators, Transformer, voltage Drop.,Earthing and Lightening.,Cables and Cable Routing.,Fire Alarm.,CCTV.,Data & Telephone."
113,806366,Al-Ahliyya Amman University,COMPUTER ENGINEER,"Arabic,English","PROJECT MANAGEMENT,Teamwork,Public Communication,High pressure,Good Public Relation,The ability to analyze complex technical information"
114,810175,"University Of Jordan,Quinsigamond Community College,Princess Sumaya University for Technology",Computer Science,"English: Excellent,Arabic: Native.","gaining access, maintaining access, and clearing tracks.,Installing and configuring computer operating systems and applications.,Monitoring and maintaining computer systems and networks.,Troubleshooting system and network problems, diagnosing, and solving hardware/software faults.,Replacing parts as required, providing support, including procedural documentation.,Following diagrams and written instructions to repair a fault or set up a system.,Supporting the roll-out of new applications.,Perform hands-on review of network environments, applications, databases from both an advisory perspective as well as in support of Audit practices. Ability to manage a number of projects, meet deadlines and manage stakeholder expectations and the ability to work under pressure."
115,806140,"Manahel Al-jazerah -,Hashemite University",Computer Information Systems,"Arabic,English","Java Excellent,PostgreSQL Excellent,C++ Very Good,Front End Very Good,Packet Tracer Simulation Good,Weka Good,Teamwork,Public Speak,Communicati on Skills,Sales promotion"
116,414280,"COMSATS University,",Computer Engineering,Unknown,"VRFs, Security Zones / Policies, Inter-AS VPNs, Route-maps, Export/Import- maps IPSec / SSL VPN tunnels . PE-CE routing protocols . BGP/MPBGP peering policies, path attributes etc Routing Loops/Path Optimizations Troubleshooting related to long haul connectivity issues/CRC errors etc HSRP, VRRP, inter- vlan routing, QOS/COS traffic shaping/ bandwidth capping. Evaluation & establishment of Security Controls for effectiveness & efficiency of IP operations Information Security Compliance, Risk Management & Governance.,Monitoring of critical Infrastructure, network performance, troubleshooting & resolution of network issues.,Responsible for setting up, developing, and maintaining LAN/WAN setup & VPNs connectivity between multiple sites."
117,802809,Al-Balqa Applied University,mechatronics,Unknown,"Leadership,Hardworking,Team working,Network Security,Packet Tracer,SecureCRT"
118,409122,"Princess Sumaya University,,Yarmouk University,","Information System Security and Cyber Criminology,Electronics Engineering",Unknown,"Strong analytical, diagnosis, and problem solving skills.,Excellent time management and organizational skills.,Skilled in technical communication both in writing and verbal.,Positive attitude and strong focus on customer satisfaction."
119,806828,"University of Madras,Vels university",Unknown,"English,Tamil","Digital forensics,Malware Behavior,SIEM Product fine tuning,SOC-Security Operation Center Threat Hunting,Incident response,Intrusion prevention,SANS 401,Log Analysis,Email Analysis,Vulnerability management,Client Requirement Elicitation,Building Alarm alerts and correlations,Team Management"
