,CANDIDATE_REF_NUM,UNIVERSITY,EDUCATION,LANGUAGES,SKILLS
74,820347,"University of Liverpool,American Academy for Management & Technology",Information Systems Management,"Arabic, English","Senior DevOps Engineer with network designing experience,Knowledge of programming and scripting languages,Ability to participate in individual or team software development process,Quick learner, interested in using cutting edge technologies,Docker, Kubernetes, Ansible, laC, AWS,Linux (Ubuntu, CentOS), Windows,AWS, Azure, GCP,Docker, Kubernetes,Bash, PowerShell,Jenkins (pipelines),Ansible, Terraform,Java (Maven, Gradle),GIT,PostgreSQL, MariaDB, ElasticSearch, RabbitMQ, OracleSQL,Grafana, Kibana,IntelliJ IDEA,JIRA, GitLab, Github, Rancher"
75,885065,"Al-Balqa Applied University,Al-Balqa Applied University,Al-Balqa Applied University,Al-Mazar Secondary School","computer science,computer science,Computer Science","Arabic,English","Digital business transformation, optimizing business requirements, ensuring compliance to international and local standards, analyzing business information to support decision-making, and implementing opportunities for improvement,cultivating relationships with cross-functional teams and external stakeholders to exploit business opportunities, with a fast-learning curve and the ability to adapt to evolving industry trends with an emphasis on transparency, integrity & business ethics,Procurement Module,Asset Module,Human resource & Payroll system,Experience with MY SQL Databases,Documenting, updating and reviewing Department policies, procedures and flow of work,Experience with Oracle Databases,Working with user to understand his demands and any problem meet him to ensure that information system projects meet customer expectations.,Maintaining computers and other hardware in hospital,Good experience with Microsoft Product,Maintaining computers and other hardware,Developing systems as required using Access databases,Administered users and computer privileges over DomainControllers"
76,441280,AL-ZAYTOONAH UNIVERSITY,Computer Science,"Arabic Mother tongue,English Very Good",Ability to work under pressure Time management Flexibility Problem solving Teamwork Strong Analytical skills Strong communication skills Organization and prioritization skills Leadership Skills Customer service Quick learner Ability to handle multiple tasks Attention to details Creative and Initiative MS office
77,800513,University of Jordan -,Computer information systems,"Arabic, mother language. English, Very good","Ability to research and find solutions for challenges.,Ability to learn new thing and keeping an open mind for everything,Back-end programming. Python, C++, Java,Data base. SQL,HTML, CSS,BOOTSTRAP,Django,Flask,pandas,matplotlib,numpy"
78,742731,Al-Balqa Applied University - Faculty Of Engineering Technology,Electrical Engineering/Communications,"Arabic Native language,English - very good in reading, writing, and conversation","Microsoft Office Package: Word, Excel and PowerPoint Proposal preparation Leadership Strategic planning Data analysis Negotiation and analytical skills Team work Problem solving Communication skills"
79,598226,Balqa Applied University,Communication Engineering,"Arabic,English","Good communication both oral and written,Self-motivated,Well-organized,Fast learner,Team work,Flexible,Full knowledge of ""Microsoft Office? programs in general.,Excellent in computers and its belongings in general. Computer usage is an essential part of my daily routine, studying and my career."
80,468882,"Amman Arab University.,Al-Balqa Applied University (BAU).","Management information Systems,Management information Systems","Arabic -Native,English-Proficient","Marketing,Sales Support,Management,Entrepreneurship,Big Data,Business intelligence,Business analytics"
81,680395,"Tafilla Technology university,Sahab Secondary School",Computer Information System,"Arabic,English","Quality Assurance,Quality Management,Regression Testing,User Acceptance testing,Test Cases,C++,Java,Python,SQL,Communication skills,Accuracy in achieving goals,Adapting to changes,Hard working,Team work,Time management"
82,858401,The University of Jordan,Business Administration Degree,Unknown,"proficiency in using computer and Microsoft office,strong communication and Social skills,Sociable.,Solving Problems techniques.,Highly Communication skills.,Decisions maker.,Interest in team Working.,Interest in learning and searching.,Advanced Internet & Email Skills.,Self-Confidence.,Hard &Motivation worker."
83,865430,University of Jordan,Business Information Systems,Unknown,"Excellent knowledge of Software Development Lifecycle (SDLC).,Good knowledge of the Healthcare/Insurance business field.,Efficient team-worker and dedicated employee, with a keenness to gain knowledge and experience.,Solving a problem and troubleshooting skills,Advanced linux skills and tuning system that can adopt high traffic,Excellent knowledge in SQL/NOSQL database,Good hands-on knowledge of Source Code Management (Version Control System) tools like Git and Subversion,Proficient in developing Continuous Integration/ Delivery pipelines like jenkins,knowledge in provisisng system like spacewalk.,Knowledge in logs managment like graylog.,Exellent knowlege in infrastructure monitoring like nagios,Excellent knowledge of bash scrpting,Excellent khnowloge on Apache web servers,Good knowlge on Networking load balancer and design high- availability solution.,Knowledge of major cloud service providers, like AWS.,Good understanding of configration management tools like Ansible, Chef etc.,Hands-on knowledge of software containerization platforms like Docker and container orchestration tools like Kubernetes and Docker Swarm"
84,410921,"The University of Jordan,",Computer Engineering,Unknown,"Patch Management Team Leading,Infrastructure and Cloud Computing VMware vSphere, F5, Amazon (AWS), Google (GCP), K8(Kubernetes),Application Monitoring (APM) Newrelic, Datadog, Solarwinds. Apica,Log Management Loggly, Splunk,Backup Management Rubrik,Patch Management Automox,Automation Rundeck, Jenkins, GlobalScape EFT"
85,765768,"AL-ZAYTOONAH UNIVERSITY OF JORDAN,",SOFTWARE ENGINEERING,"Arabic, Native,English, Professional","Financial markets,Oracle Database,MS Office (Excel, Word),Google Workspace (Sheets, Docs),Python, Shell, CMD,SQL developer,WordPress, HTML,Risk calculation,Trading tools and platforms,Software packaging Via ISM"
86,662366,Mashriq University,Telecommunication,"Arabic (native language), English Very Good (Reading, Writing and speaking)","Freelancer Software developer.,Full-stack web Developer.,self-learning, self-motivation.,debugging, fix/analysis other developers codes and projects.,System design and develop.,Interested in cloud computing, and artificial intelligence.,Android Studio IDE: built basics application with client-server architecture using volley, HttpUrlConnection and REST API backend(php). Media Request (image) decoding and encoding images using base64. Handling CRUD Remote Server & API data process in JSON format. Develop different Activities (login, location, etc.) to meet the required. Successfully build a attends application (punch IN/Out) according to specific GPS location, Max time stamp & min Stamp detected and device ID is added to Database. Basics. Flutter: built API to meet the requirement to fulfill application functions. create user authentications application. Add permissions as needed. Used library (Http, device_info,connectivity, permission_handler, location, geolocator) Successfully built a attends application punch IN/OUT with login page, same function that created in android studio but with Dart and with Dart packages. Basics Web application built design, includes front/backend (full stack). Backend, good knowledge in web frameworks like Django, Laravel and spring databases MariaDB, Oracle and postgres. Dashboard Design and visualization data by JavaScript top graphs Chartjs, CanvasJS and neovis.js for graphical Database. Frontend, CSS and jQuery framework for better web page view including Ajax requests and CRUD operations. ASP.net Basics knowledge. Using Bootstrap Studio to create beautiful UI designs. built and test APIs using Postman SOAP UI. Understanding of MVC-MVT structure and basics in web frameworks. Knowledge in cPanel and deploy production Django, Laravel web applications. improve the performance of searching/analysis data by using Elasticsearch. Messaging Queue, configure Kafka cluster, RabbitMQ. Create Docker images and deploy to production environment, "
87,859558,University Of Jordan,COMPUTER ENGINEERING,"Arabic,English","Web development training full stack (Front-end&Back-end),PHP, HTML, CSS and JavaScript languages were included.,Full Stack projects with full databases.,Communication,Teamwork,Engaging personality,Time Management,Patience,Multi-tasking"
88,552988,Mutah University,MIS.,Unknown,Computer Skills 95% Improving capabilities 85% Quick learner 90% Microsoft Office 95% Communication 100% Skills
89,886471,"Valencia College,",Electrical Engineering,"Arabic,English","Hard Working,Performance and scalability,Knows how to deal with Customers,Advanced in Technology,Optimization,Problem Solving,Management Experience,Multi Unit Management Experience,Oversaw Expense for the Company,Did Frequent Visits to stores across the Company,Inventory Manager for the whole Company,Oversaw Build-outs for New Stores"
90,404098,Palestine Polytechnic University,Computer Engineering,Unknown,"Over 16 years of experience in System Administration.,Over 16 years of experience in Network Administration.,Over 16 years of experience in Technical Support.,Over 16 years of experience in PC & Laptops Hardware Maintenance and Software Solutions.,Over 10 years of experience in Public Relations.,Over 10 years of experience in Information Management & Data Processing.,Over 10 years of experience in Strategic Planning, Capacity building & Institutional Development.,Over 10 years of experience in Proposals & Reports writing.,Excellent Communication skills.,Excellent Presentation Skills.,Enthusiastic & team player.,Strong analytic, numeric and forecasting skills.,Good ability to work under pressure, within teams and to deadlines.,Expert: System Administration, Network Administration, Technical Support, Windows (10, 8.1, 8, 7, Vista, XP, 20016, 2012, 2008, 2003 Server), MS Office 2019, SPSS.,Intermediate: DB Administration (SQL Server). Programming (C++, VB.Net), Video Editing, Adobe Photoshop. Articulate Storyine 360, iSpring.,Basic: Java, Assembly."
91,488418,Philadelphia University,Computer Science & Information Systems,"Arabic: Mother Language,English: Proficient","Analytical skills,problem solving skills,Scope Management Skills,Agile methodology,Leadership skills,Customer Service,Communication skills"
92,527614,The Hashemite University,Banking & Finance,"English (Very Good),Arabic (Mother Language)","Organising & Planning,Communication Skills,Responsibility,Teamwork,Computer Skills"
93,802550,"V.E.S Institute of Technology,Mumbai University,RIET,MCRPV,Kendriya Vidyalaya,Kendriya Vidyalaya","Computer Application (MCA),Computer Application (BCA)",Unknown,"UNIX, Shell scripting, SQL, PL/SQL, SOAPUI, Integration testing, Manual Testing, functional testing, writing and executing test cases."
94,867860,University of Science & Technology,Computer Science,"Arabic,English","IT & Technical projects management. Excellent Systems, applications, data business, services analysis. Database designer, Excellent analysis and management. Excellent Data service management. Very Good Designer and developer of Applications, Web, APIs. Very Good Budgeting and controller. Very Good Risk mitigation plan, problem solving. Excellent"
95,846169,AL Mustanseriyah,"Electrical Engineering,BSC. ELECTRICAL ENGINEERING,BSC. ELECTRICAL ENGINEERING,BSC. ELECTRICAL ENGINEERING","English and Arabic; speaking, writing, reading, and understanding.","Reply & follow up updating mobiles software, schematic Diagrams & Service bulletin for new models Making monthly maintenance report,Fixing GSM Mobile phones, Hardware & Software,English and Arabic Typing.,ICDL (Excel, Word, Outlook, Power Point, and Access), Internet skills, and some graphic programs."
96,876282,Parisutham Institute of Technology and Science,Information Technology,"Python,Java,HTML,SQL,C,C++","Expertise on Oracle Siebel CRM, EOC, CS, EMA, ESM, BSCS, TIBCO,Expertise on Defect Analysis,Expertise on Customer Handling,Expertise on Test report Handling,Involved in Different phases of Testing Functional Testing, Regression Testing and Application Testing.,Involved in reporting activities to the client as part of test delivery,Good Experience in Web based Testing.,Strong knowledge in SDLC, STLC and Bug life cycle.,Good Experience in Designing and Execution of Test Cases.,Excellent Knowledge in Test Management Tool JIRA,Understanding the business requirements,Reverse presentation about the module and domain,Designed SIT & UAT Test Scenarios, Test conditions and Test cases,Involved in peer review for the designed cases,Preparation of Test plan document,Execution of SIT and UAT,Excellent in Test Execution Process, Defect Life Cycle.,Identifying the Bugs and Reporting in Bug Tracking Tool.,Process Strong Analytical and Communication Skills.,Excellent Communication Skills and Quick learner,Active learning and critical thinking,Proactive participation in all Organizational and project related activities"
97,767966,Philadelphia University,Computer Engineering,Unknown,"Comunication,System Administrator,Computer S/W,Computer H/W,Networking,photoshop"
98,841101,Applied Science Private University -,Information Systems,Unknown,"Attention to Detail,Problem-Solving,Self-Motivated,Multitasking Abilities,Responsibility.,Teamwork"
99,411686,Tafila technical university,Communications Engineering,"English, Arabic","Programming C++, assymbly,python,in good knowledge gsm,excellent in using microsoft office tools f (word, excel and power point).,autocad"
100,860248,MUTAH UNIVERSITY,COMPUTER SCIENCES,"ARABIC (NATIVE),ENGLISH","ORACLE (SQL, PLSQL, FORMS, REPORTS).,DB (ORACLE, SQL SERVER, JSON, FIREBASE, ACCESS).,ASP.NET, HTML, CSS, XML, JQUERY, JSCRIPT, SHAREPOINT.,JAVA, C++, VB, ANDROID APPLICATIONS, KOTLIN.,MICROSOFT AZURE, IIS, OFFICE 365.,NETWORKS MANAGEMENT (WINDOWS SERVERS, LINUX)."
101,731817,University of Jordan,Computer Information Systems,Python-JavaScript-SQL-PL\SQL-HTML/CSS,"Implemented and enhanced an Arabic version of the Soundex Algorithm. Created Scalable web applications using Oracle Application Express (APEX) Platform. Built Database Schemas, Tables, Triggers, and other components using Oracle SQL & PL\SQL. Delivered remote technical support on different systems for Arab Bank employees. Handled IT support tickets from different departments at Arab Banks head office as well as global departments. Provided field support when needed."
102,517904,"JERASH PRIVATE UNIVERSITY ? Amman, JORDAN",Computer Science,"Arabic (Mother Tongue).,English Reading, Writing & Speaking Fluently.","Billing BSCS, RAN Performance, TOGAF, Pro-PM, PRINCE2, ITIL, OCA & SAP BI BO,Plan, design, develop, implement and maintain the in-house systems and business requirements using the standard tools identified by IT Group. Design and write programs needed for application customization and local requirements. Design & deploy DB table structures, forms, reports, queries with solid knowledge in SQL/ PL-SQL. Coordinate and work with other technical staff to develop relational databases.,Conduct research and make recommendations on database products, services, protocols, and standards in support of procurement and development efforts. Identify inefficiencies in current databases and investigate solutions. Diagnose and resolve database access and performance issues. Plan and coordinate data migrations between systems. Development & maintenance of the DB stored procedures, views & functions for hosted web apps. Involved in trouble shooting and fine-tuning of databases for its performance and concurrency. Write documentations according to Software Development Life Cycle (SDLC) and Project Management standards. Maintains a project repository, manages key information, and ensure that a proper documentation of processes and procedures is maintained. Manage, Identify and classify documents or other electronic content according to characteristics such as security level, function, and metadata to facilitate document retrieve & searching process. Review, analyze, modify systems including coding, testing, debugging to support the app systems. Experience in Batch processes, Integration, Imp/Exp, Backup, DB Monitoring tools & App support. Development, configuration, Integration with CRM system (.Net, Webservices, java batch spring). Experience in administering Linux, Unix or general OSS (boot process, file systems, NW device & protocol config) as well as shell environments (BASH, sh, tcsh, ksh, & script-based development).,Analyzing current products & services and recommending initiative"
103,862051,Al Balqa applied University,Civil Engineering,"Arabic,English","Scrum framework,DevOps QA testing,CBS,Rational IBM,Agile Methodologies,Microsoft Visio,Data analysis,Project Management,Digital transformation,Customer Journey Mapping,TOT Advanced Excel,Leadership Skills,Digital Marketing,Social Media tools,SQL basics,Data Analysis,Advanced Excel,SEO for Social Media,Fundamentals of Digital Marketing,TOT,AutoCAD,Customer Experience QA,Product Development,Project Planning,SQL,Software Troubleshooting,Quality Assurance,Analytical thinking,Problem Solving,Time Management,CRM development,SEO"
104,694870,"University Utara Malaysia,Zarqa University","Information Technology,Computer Information System","Arabic (mother language),English (very good)",Unknown
105,799130,"Al-Balqa Applied University,",Cyber Security,"Arabic (native),English (intermediate)",security scanning tools Microsoft office
106,898521,"University of Jordan,,Balqa Applied University,","Architectural Engineering,Architectural Engineering",Unknown,"Self-learner. Adaptability. Organization Skills,Self-motivation. Decision making. Responsibility"
107,802073,Future university,Unknown,"English,Arabic","Support Management systems.,Programmer languages (JAVA, PLSQL PHP, HTML, PYTHON, SQL, C++ and VISUAL BASIC).,Artificial intelligence (machine learning-Expert system -Neural networks),Knowledge Management systems (MIS),Graphic design.,Project Management.,ERP system (odoo, sap).,Quality assurance,Software development.,Computer accounting.,Database management.,3D, 4D painting and Graphic design.,Administering diverse operating system.,Documentation and reporting skills: Microsoft office.,Testing new database systems and software updates"
108,750043,The Hashemite University -,Computer Engineering,"Native Arabic,V. Good Command in English (written and spoken).","Analyze call logs so you can spot and solve common problems.,Update self-help files and methods to help customers and employees solve minor problems themselves and save time.,Collaborate with specialized engineers and participate in solving the most complex problems.,Follow-up and repair of devices and equipment and supervise their efficiency and ensure that they are working properly."
109,821291,Alhussien bin Talal University,Business Administration,"Arabic,English,Russian","Ability to learn and adapt,Programming languages - Python,Programming languages - R,Teamwork & Collaboration,Data Visualization & Data Cleaning,Microsoft Excel"
110,861181,"College Of Engineering, University of Technology",Electromechanical Engineering,"Arabic: 100%,English: 80%","Excel,Word,QGIS,PMB,CRM,AutoCAD"
