,CANDIDATE_REF_NUM,UNIVERSITY,EDUCATION,LANGUAGES,SKILLS
90,521290,WISE University,Unknown,"Arabic,English","Communicate effectively, clearly and concisely, orally and writing,Communicate effectively, clearly and concisely, orally and writing and attention with details,Time management skills to work on several different projects at once,Customer service,Hardware support,Keep uptodate with innovations in my professional field"
91,705363,Al Yarmouk University,Economy and Islamic banking,Unknown,Outlook Organizational and planning skills. Communication skills. Customer service Data entry and management MS Office
92,708881,American University of Madaba,Bachelor of Arts in Accounting,"English,Arabic","Solid verbal and written communication skills,Skilled in Microsoft Excel, Word, Power Point, Access, and Outlook.,Skilled in QuickBooks accounting system."
93,692846,"The Hashemite University,SukinaBint Al Hussien Secondary Schools,",Computer Engineering,"Arabic: Mother Language,English: Very good command of spoken, read and written English","maximizing network performance by monitoring performance, troubleshooting network problems and outages configuration of routing and switching equipment configuration of hosted IP voice services remote support of on-site engineers and end users/customers during installation remote troubleshooting and fault finding if issues occur upon initial installation capacity management and audit of IP addressing and hosted devices within data centers Speaking with customers via email and phone for initial requirement capture.,Excellent with 3D design and animation. Very good programming and interfacing inmicrocontroller development.,C++ Programming language,Visual Basic Programming language,MikroC Programming language for pic-microcontroller development,Paython programming language,Excellent ability to trace, analyze & troubleshoot systems faults,Good research skills and producing proper reports on time,Excellent experience in most Computer Software, Hardware, Microsoft Office, Microsoft Windows operating systems,Excellent Internet navigation,Very Good communication skills, hard worker under pressure and the ability to work within groups,The ability to learn and develop, within a very short time, any new skills or requirements for the job efficiently,The ability to supervise networks and computer lab from maintenance to upgrade the programs"
94,739121,Yarmouk University,Accounting,Unknown,Unknown
95,723409,AL-Ahliyya Amman University.,Banking and Financial Sciences,Unknown,"Ability to work with minimum supervision shouldering independent responsibility as well.,Ability s to adapt in new environment and hard worker.,Ability to work as volunteer.,Ability to participate in quality improvement program.,Computer Literate Windows, EXCEL, AND WORD.,Internet Literate."
96,741921,"Nile University,October 6 University",Engineering (Computer),"Arabic: Native.,English: Very Good.,French: Fair","Problem Solving,Adaptability,Collaboration,Strong Work Ethic,Time Management,Critical Thinking,Handling Pressure,Leadership,Negotiation,Presentation,Vendor Management,Unix Oracel SQL/PLSQL Crystal Report Business objects SAP - Xcelsius I-Dashboard Python Machine learning Statistical operation Data mining Sentiment Analysis Data Extraction ETL Big data,eTom Frameworx Overview Level 2 Certified ITIL Foundation Certified"
97,739868,University of Jordan,in actuarial sciences,"Arabic,English","Good in utilizing many computer software programs such as Excel, Word and PowerPoint, in addition to the use of various search engines.,Ability to learn.,Attention to details.,Problem solving."
98,579708,"Jordan University of Science & Technology,Jordan university of science and technology,,Al-Andalus Secondary Comprehensive Girls School","Computer Information Systems,Information technologys","Arabic,English","C++ programming,Object-oriented programming languages,MySQL, c#,Basic concepts in Kotlin.,Experience with application development environment such as visual studio,,Erwin data modeler, ArgoUml, Oracle 10g, Visio,Knowledge of MS Office programs,Time management,Working under pressure,Can-do attitude,Teamwork,Googling,Leadership"
99,462090,Jerash Private University,Accounting),Unknown,"Customer Service,Accounting,Active listening,Responsibility,Leadership"
100,680632,Isra University,financial and banking management,"Arabic: mother language,English: excellent in reading ,writing and speaking","Computer skills: -Microsoft Office (up to2013) -Photoshop,High level of team leadership, teamwork, creative problem solving, strong communication and interpersonal skills -self-motivated, dynamic, persistent, flexible and hard worker -ability to adapt with any work Environment"
101,742507,The world Islamic science and education university).(faculty of finance and Business),Banking and Financial Sciences,"Arabic: Mother Tongue,English: Speaking, Reading and Writing","Computer skills: Microsoft office application (Word, Excel, Access and PowerPoint).,Communication skills: Have the ability to deal effectively and professionally with a wide range of people. Excellent communication, team working, capable to work under pressure, interested in details, well organized.,I completed the skills course necessary in the labor market.,. I completed a digital marketing basics course.,I got a course on the uses of digital tools in carrying out daily tasks.,I took an entrepreneurship course.,I took a job skills course - How do I get a job."
102,692246,"Yarmouk University,Nour Al - Hussein Secondary Girls School,Yarmouk University","Bachelor economy,Master - Business Administration","Arabic,English","Work under different work circum...,Teamwork,Scientific and practical efficiency,Sincerity, seriousness and persev...,Time management,Communication skills"
103,646696,"TAFILA TICHNICAL UNIVERSITY,Laytown Business School,Laytown Tech Training","ACCOUNTING,BUSINESS ADMINISTRATION",ENGLISH LANGUAGE SPEAKING AND WRITING,"Prepare Financial Statements,HR Management Course,MICROSOFT WORD,SOCIAL MEDIA,QUALITY CONTROL,REPORT WRITING,QUICK BOOKS,Content Creation,Social Networking,Public Relations,Website Management,? Digital Analytic Tools,Graphic Design,Strong Communication Skills"
104,427386,THE HASHEMITE UNIVERSITY,Financial and Banking Sciences.,Unknown,"Negotiation,Customers Service.,Microsoft Office 365.,Relationships with clients."
105,741256,"Menoufia University,",ACCOUNTING,"Arabic,English","Confidentiality,Data analysis,Data entry,Problem solving,Self motivated,Teamwork,Time management,computer skills,communication skills,hard worker,Financial Reporting,Financial Accounting,Account Reconciliation,Credit Control,Business Understanding,Policies & Procedures,Financial Policies & Procedures"
106,684423,Al-Balqa Applied University -,Crisis and Disaster Management,"English: Good.,Arabic : Mother tongue(s).","Entrepreneurial spirit.,Teamwork.,Time management and organization.,Microsoft Office (Excel and PowerPoint).,Cameo program.,Computer applications in disaster and crisis management."
107,692038,"Balqa Applied University, BAU",Communications technology engineering,"English,Arabic","Work on Office programs,Work on engineering drawing programs(Autocad),The ability to deal with various engineering programs ( multisim, matlab, labview, c++, javascript, packet tracer),Background and knowledge of wireless communications systems,Background and knowledge of microwave communications systems,Fluency in English,Knowledge of computer networks,Owning a driving license,Ability to work under pressure,Ability to lead a time and problem-solving"
108,692595,FUTURE UNIVERSITY.,Bachelor of Honor in knowledge management,Arabic/English,"Good communication skills and able to gain trust and build good relations with clients.,Responsible and able at working under high pressure.,Fast learning.,Excellent computer skills.,Team working.,Strong decision maker."
109,739253,Princess Sumaya University for Technology,Accounting,"English,Arabic","Leadership,Self-motivation,Communication,Decision Making,Physical Organization,Creative Thinking, Effectiveness, Productivity in Planning,Analyzing Issues, Decision Making, Project Management, Strategic Planning,Collaboration, Delegation, Goal Setting, Group Leadership"
110,604078,"Al al-Bayt University,Al Hussein Technical University",Accounting information system AIS,English: Very good,"Very good in financial statements Teamwork Good planning to solve problems Responsibilty,Exceptional communication and networking skills The ability to work under pressure and multi-task Good knowledge Microsoft Word, Excel, PowerPoint,Excellent knowledge of income tax General understanding of the principles and concepts of accounting science,Crisis management,Team working,Communication skills,Distance working,Critical thinking"
111,554250,Amman Jordan Alzaytona university,computer Science,Unknown,"Supplier relation,Vendor sourcing,Project coordination,Document preparation,Strategic Planning,Work under presser"
112,695524,"University of Jordan,Al-Ridwan High School",Applied English,"Arabic: Native.,English: Professional Working.,Turkish: Elementary.","Motivated, responsible, a well-trained, and knowledgeable.,Excellent writing, speaking, collaboration, teamwork, and interpersonal skills.,Excellent Managemen, and Organizational skills.,Public Speaking skills.,Proficient in using computer applications - MS Office, and Advanced Excel."
113,443660,University of jordan,Accounting,"Arabic: Native language,English: Intermediate,Russian: Upper Intermediat","Efficiency in using Ms office (word, PowerPoint, excel). & internet tools,Ability to motivate others and build a team environment,Effective communication and strong organization skills,Strong leadership skills,Efficient and accurate"
114,710840,Al Zaytoonah University of Jordan,Marketing,"Arabic: Native.,English: Excellent. (writing & speaking & reading)","Business manager billing, payment and tax information,Plan reach and frequency campaigns with campaign planner,Target Core Audiences,Audience insights,Targeting custom Audiences,Ad policies for content, creative and targeting,Simplifying lead generation in a cross device world,Legal Aspects of Financial Operations,Excellence in Customer Service,Operational Risks,How to Deal with Customer Complaints,Team Work Building,Detect counterfeiting and forgery,Anti-Money laundering,Information security,Advanced computer skills in M/S Office (Word, Excel, Access, and Power Point).,Active Listening Skills.,Interpersonal Skills.,Management Skills.,Problem Solving Skills.,Leadership and Workflow Skills.,Having good communication skills and customers service."
115,701162,"VIMAL JYOTHI INSTITUTE OF MANAGEMENT & RESEARCH.,DEPAUL ARTS &SCIENCE COLLEGE, EDATHOTTY","MBA,B.com(Computer Application)",Unknown,"Excellent Written & Verbal Communication,Payroll,Deposits,Cash Flows,Time Management,Prepare monthly financial statements such as Trial Balance, Statement of Profit and Loss Account, Cash Flow Statement andother required reports.,Co-ordinate and assemble information for the annual or periodicaudit and provides assistance to external Auditors.,Perform various duties and activities assigned by the Management.,Liaison with bank loans and other financial assistance."
116,692548,Petra University,Electronic Business & Commerce,"Arabic Mother Tongue,English-Fluent","Team Player,Negotiator,Multitask .,Communication Skills. .,Active Listening,Time Management"
117,459065,"Hashemite University,Sands National Academy",Computer science,"English Advanced,Arabic Native",Unknown
118,697857,The Hashemite University,ACCOUNTING,"ARABIC,ENGLISH","Team Work,Work under pressure,Time management,Social media"
119,661397,University Of Petra,business intelligence & data analytics,"Arabic,English","hard working,deep analytical thinking,thinks outside the box,team work,active listening,communication,customer service,time management"
120,723105,"Zagazig University,",Accounting,"English (Very good),المصري","Excellent interpersonal relationships, communication and negotiation skills.,MS Office. (Very good),Teamwork team, fast learner, leadership, good time managment."
121,480108,Hashimate university,Accounting,"Arabic,English","Customer service,Team work,Communication skill,Work under pressur"
122,742450,"Amman Arab University (AAU),Amman Arab university",Accounting & Business Law,Arabic & English,"Team work skills,Ability to work under pressure/ meet deadlines/ perform multiple tasks IT skills (Microsoft Applications)."
123,556458,جامعة جرش,محاسبة,Unknown,"العمال تحت الضغط,سرعه التكييف,استخدام الحاسب الآلي"
124,740765,"جامعة اليرموك,Yarmouk","إدارة أعمال,Business Administration","العربية, الانجليزية ( جيد ),Arabic,English","إتقان العمل على برمجيات الحاسوب,computer programs"
125,741647,"Yarmouk University,Institute of Banking Studies",Accountant,"Arabic: Fluent & proficient (mother language).,English: very good (written & spoken)","Good in writing documents, in Arabic and English.,Excellent in computer skills, Internet and typing.,Capable to work under pressure with excellent concentration.,Fast Learner."
126,741105,"University of Al Albayt / AL Mafraq, Jordan",Business Administration,"English: Reading, speaking and writing,Arabic: Reading, speaking and writing","Keep Learning,Data Entry,Interpersonal skills,MS Office Skills,Technology skills,Management skills,Team player,Great communication skills,Motivation,Adaptability Skills"
127,691636,The University of Jordan,Business Administration,"Arabic (Native language),English (Very good)","Negotiate and book cargo with shipping lines.,Complete customs clearances, ensuring full compliance to any relevant regulations.,Manage documentation flow. This includes bills of lading, packing lists, commercial invoices and certificates of origin and licenses.,Coordinate the collection/delivery process and manage this until the final destination,Worked to maintain outstanding attendance record, consistently arriving to work ready to start immediately.,Completed customer contracts and warranties as part of administrative aspects of sales."
128,737155,Jordan University of Science and Technology,computer engineering,"Arabic,English",Project Management Software Development Budgeting and Cost Analysis Artificial intelligence Robotics nanotechnology
129,692019,Al Balqaa applied University,Accounting,"Arabic,English","Computer literate with strong skills in Microsoft Office Word, Excel, PowerPoint,Excellent command of spoken and written Arabic Good spoken and written English,Ability to adapt to difficult and changing circumstances and solve problems,Demonstrated ability to quick learning and meet deadlines.,Honesty, good morals, patience and the ability to cooperate with others,Responsibility, discipline, seriousness at work and doing an orderly work"
130,408677,Yarmouk University,telecommunication engineering,"Arabic,English","Friendly and energetic personality,Working knowledge of customer and market dynamics and requirements,Communication and interpersonal skills,Basic understanding of sales principles and customer service,Teamwork,Selling techniques,Printer and scanner skills,Dealing with customers,Microsoft office experience,Working under pressure,Social media expert,Communication experience,Marketing,Advertising,HTML,C++,VOIP technology (cisco),program design, implementation, and management productive member of the society and accelerate the development of the national economy,Discusses current democratic practices and events ? Effective communication skills and social activity,Staying current with the fast-changing world of technology ? Public speaker ? Booth and event joiner"
131,740125,Princess Sumaya University for Technology,"Business information technology,business information technology",Arabic and English languages,"Microsoft Office,ERP SAP user,Time management,Work under pressure,Sales referral coordination,Team working,Business analytic skills,Customer relations,Task prioritization"
132,691210,Yarmouk University,Accounting,"Arabic Mother Tongue,English: Very Good","Ability to work under pressure and achieve organization goals,Ability to work in a team to make entity goals more achievabl,Very good in applying Microsoft office, excel, PowerPoint,QuickBooks (Training in university)"
133,683881,Al Albayt University,Accounting information systems,"ARABIC,ENGLISH","Senior Accountant,Excel,Word,Power Point,Microsoft Dynamics GP,Hard Working,Team Work,Social Media,Time management"
134,742513,Irbid national university,English literutre,"Arabic,English","- English communication,- The ability to communicate and deal,-work capacity,- computer skills,- Patience and empathy,- Teamwork (such as cooperating and helping others),Microsoft Office Skills,- Flexibility at work,- Ability to take responsibility,Ability to meet deadlines,Time Management,Flexibility,Attention to Detail,Confidentiality,Work under pressure"
135,446114,Jordan University of Science and Technology,Industrial Engineering,"Arabic: Native Language,English: Excellent","Quality Improvement,Advanced Excel.,Microsoft Power BI,Python,Data Visulization,Statistical & Predictive Analysis.,Machine Learning Using Python,SQL Fundamentals,Ability to learn new tasks and skills quickly and professionally.,Innovative, practical and able to adapt to surrounding conditions quickly.,Ability to manage time and divide tasks by priority.,Verbal communication and listening skills.,Having effective presentation skills."
136,737180,كلية عمان ? جامعة البلقاء التطبيقية ? الأردن,برمجة حاسب آلي,Unknown,إتقان العمل الإداري + إتقان جميع أعمال الحاسب الآلي والبرامج الجاهزة والأوفيس .
137,682910,University of Jordan,Computer Information System (CIS),"Arabic (native), English (Excellent).","Provide full administrative support as and when needed.,Add new items, kits, categories.,Website testing.,Maintain internet and intranet of an organization including installation, updating, enhancing, configuration, support and see to it that web services run securely.,Update and update the website with latest Software and programs to avoid virus of various kinds.,Perform backups (employees data, FTP),Maintain server and PC issues, and ensure that the web servers, hardware and software function effectively.,Well aware of the usage of the newest computer program software.,Excellent Interpersonal and Organizational,Have High Sense of Responsibility.,Highly Motivated.,Ability to work independently and well within a Team.,Quick Learner.,Reliable and Self-driven.,Enjoy challenge.,Energetic and Goal Oriented.,Well skilled in Microsoft Office application and Excellent with Internet, basics in VB.Net and Oracle 10g."
138,701498,Albalqaa applied university,MIS (Management Information system),"Arabic: mother tongue, English: very good","Can quickly adapt to the environment of large corporations as well as small companies,Ability to multi-task and manage time productively,Focus and dedicated on success,Computer skills (using all of windows Office, Etc.),Excellent administrative and communication skills,Excellent in use the internet,Deadline oriented and able to work well under pressure"
139,713299,Yarmouk University,Financial & Banking Sciences,"English:,Arabic:","Functional Self-Management Works with minimal supervision & within team.,Excellent verbal communication skills and interpersonal style.,Proven ability to work under pressure in a fast paced, time sensitive environment.,Ability to work independently & with team.,Excellent planning and organizing skills.,Using Transfer Money systems.,Using Wallets Money systems."
140,735939,Al Zaytoonah Private University,Computer Networks,"ARABIC,ENGLISH,ARABIC,ENGLISH","Teamwork Skills,Adaptability,Customer Service Skills,Flexibility,Problem Solving"
141,741837,University of Jordan,Civil Engineering,"English (Fluent),Arabic (Native)","written and oral skills,multitasking, and attention to detail,Excellent conceptual andanalytical skills,Effectiveinterpersonal skills and Time Management.,(e.g., Microsoft office, design and analysis programs)."
142,424873,Yarmouk University - Hijjawi Faculty,"Electrical, Electronics and Communications Engineering","Arabic,English","Mat Lab,Python,C++,Microsoft Office,HTML,Zendesk"
143,694870,"University Utara Malaysia,Zarqa University","Information Technology,Computer Information System","Arabic (mother language),English (very good)",Unknown
144,722163,Balqa Applied University,BANKING AND FINANCIAL SCIENCES,"Arabic,English","Excellent communicator,Self-Motivated,Quickly Learner,Ability to work independently or as part of a team"
145,632041,SLIET Sangrur Punlab,Compuer Sc,"English,Hindi,Punjabi","Python,PERL,MS Office: Excel, MS Access, Power Point, Word,Good knowledge of BI system (DB2), SQL"
146,407260,"Jordan University of Science and Technology,",Computer Engineering,Unknown,"C++ Programming, Expert,C# Programming, Expert,HTML Programming, Expert,Adobe Photoshop, Expert,Internet searching skills, Expert,Photography skills, Expert,Effective leadership and organizational skills.,Self-learner, and forward self-improvement.,Excellent communication and negotiation skills.,Self-motivated, and ability to work under pressure."
147,607984,Yarmouk University,Computer Science,"Arabic,English","Communication,Problem Solving,Team work,Hard working,Marketing,Programming"
148,408737,"Hashemite University,","computer science,Computer Science and Application",Unknown,"Diagnosing hardware/software faults and solving technical problems, Installing and configuring computer systems/printer.,create schedule, and oversee at all operation that happen on the labs, writing and producing report for my manger, Im trying to solve issue that may suddenly occur.,punctuality, Sharing Knowledge with other, Team Work, Quality of work.,my written communication skills are excellent, also familiar with content management system and I am excellent with MS program.,I possess great management and organizational skills needed to manage the activates for different project, I also have active listening and time management skills along with the ability to use good judgment and make great decision for your company.,Ambitious, Creative, Self-Confidence, Self-Motivated, A Team player, Communication and Organizational Skills, Quick Learner, Flexibility, Leadership, Commitment, A Hard,I can deal with the following (MS Office) Tools [MS-Word, PowerPoint, Excel, Access, and Outlook] in an Excellent Manner.,I can use the internet and the E-mail in an Excellent Manner."
149,699185,Al Balqa Applied University Salt,Computer Information Systems,"Arabic: Excellent in writing and speaking,English: Excellent in writing and speaking","Serious working, as well as strong communication and presentation skills. teamwork and personal development are of my vision to serve in your organization. Looking forward to have the chance to prove my knowledge and share it with others to be conveyed to real working experience at your organization. I am confident that my contributions would be a valuable asset to my potential employer and their establishment. I remain flexible in picking up new skills and any company reforms along the way. Enthusiastic and determined to ensure great success, I am equipped to take the responsibility of this position immediately,skilled at decoupling complex problems into simple, put the right processes with frequent checkpoints to monitor the team and business performance. contribute to support documentation as both an internal and external merchants SOPs and guides. identify and incorporate improvements to service monitoring and implementation for onboarding the merchants and finding permanent solutions for the issues frequently reported. strong ability to troubleshoot documented issues and routinely go beyond the documentation to determine root cause.,have good knowledge of the work done by other teams in onboarding department and proactively help other teams in unblocking any case experienced,identified and develop tools to improve operational efficiencies,play a leading role in the successful completion of a large multi-team project,think proactively to solve problems before they occur through the developed processes,conducting the 3rd parties workshops for integrating our services start from the planning to the delivery stage.,keep the scope of effort under control and accelerate progress, or operational efficiencies by driving crisp and timely decisions, identifying and clearing blockers, and escalating appropriately,project status communication. consistently provide clear and concise summaries for the projects you own to your leadership/management team and are effective at a"
150,445367,"Hashemite University,Ahmad Touqan Secondary School",Accounting,"English,Arabic","Experienced in dealing with computer programs,Experienced in dealing with web and mobile applications,Had a driving license,Quickly adapts to new programs and procedures,Graduate with strong communication abilities,Proven leadership skills and self-motivated"
151,679123,Philadelphia UNIVERSITY - FACULTY of BUSINESS,Accounting,"Arabic,English","Microsoft Office,Sas system,Empay system,Unicam system,Zain cash system,Workflow system,Work under pressure,Excellent team work.,Ability to work under changing and dynamic environment,Ability to learn quickly and apply new procedures,Negotiation and persuasion skills"
152,691460,"Birla Institute of Technology, Ranchi, Jharkhand, India",Electronics and communication,English and Hindi,"More than 9 years of strong Telecom BSS product domain experience, especially in billing and ordering products of Ericsson and Amdocs.,Expertise in E2E Solution Design related to Billing/Ordering/fulfilment systems and related sub-systems /interfaces.,Skilled in Core Java, Spring boot, Spring batch, Oracle SQL/PLSQL and Unix for developing multiple fulfilment systems and interfaces related to Billing System,Hands on Engineering experience in developing quality software.,Clear understanding of requirement gathering, developing workflows and user stories, outlining specifications.,Skilled in providing leadership, direction, strategy in the areas of technology/product development/ Project to facilitate and enable growth & business in agile mode,Motivated to learn, grow and excel in given role within IT domain.,Oracle SQL and PLSQL, Unix Shell Scripting, Core Java, Spring boot and batch, Java Rest APIs,BSCS 18, BSCS IX, BSCS VI, BSCS CBIO (Telecom Billing System), Amdocs Enterprise Product Catalog (EPC) and Order Management System (OMS), Etisalat Internal CRM System (CBCM) (Corporate Billing and Provisioning System),Toad, SQL Developer, Eclipse, IntelliJ, Git, GitHub, bitbucket, Teams Design Tools: MS Visio, PowerPoint, Microsoft Word & Excel. Database Tool: Toad, SQL Server. Scrum Management System: Jira, Rally. 3rd Party Tools: Maven, Jenkins, Postman, Eclipse, Quality Center."
153,742457,University of Jordan -,finance,Arabic and English,"Microsoft Office Applications (Excel, PowerPoint),Word Processing (Microsoft Word, Typing),Strong Analytical Thinking,A Real Team Player,Ability to Persuade,Excellent Verbal Communication Skills,Flexible and Quick to Adapt,Able to Work under pressure"
154,721445,Al-Balqa Applied University / FET,Telecom Engineer,English - Very Good,"Microsoft office, AutoCad, Python, C++, blynk, fritzing."
155,740336,"VIRTUAL UNIVERSITY OF PAKISTAN,UNIVERSITY OF THE PUNJAB",COMPUTER SCIENCE,Unknown,Develop ETL processes on Pentaho to automate the verification of commission
156,466619,Hashemite University,Financial Economics,"Arabic, fluent,English, V.Good","Computer Skills: Microsoft office (Excel, Access, Outlook, SQL, Power BI), Oracle, QuickBooks,Analytical Skills: Excel, SQL, MS Power Bl.,Self-learning and self-starter,Great time management with respect to meet deadlines,High and stable performance under pressure,Problem solving and finding root causes problems,Switching challenges and obstacles to opportunities,Ability to work individually or in teams,Communication and relationship building skills,Charismatic, enthusiastic, ambitious and friendly.,creative and confident with handling a wild range of situation in calm manner."
157,494951,"The University of Jordan,",Industrial Engineering,"Arabic Native speaker,English Upper-Intermediate","Effective interpersonal skills,Good communication - written and oral skills,Excellent conceptual and analytical skills,Excellent computer skills,Strong presentation skills,Fast learning, strong hard worker,Good Problem-solver,Planning & Organizing,Idea creator,Team management and leadership skills,Teamwork, Work under pressure, Office work, Self-,Motivated and smart working,Skilled in using various computer applications and ERP,systems,Time and business management skills,Productivity, Flexibility and Responsibility. and,quality,Fast work and achievement associated with accuracy and,quality"
158,738050,Hashemite University,ACCOUNTING,"ARABIC,ENGLISH","Self-Motivation,Leadership,Ability to learn,Work Under Pressure,Communication ?,Time Management ?,Decision Making,Oracle ERP system knowledge"
159,693651,"MIP Politecnico di Milano Business School,American university of Madaba",Accounting,"Arabic,English","Managed monthly bank reconciliation,Supervised the accounting department in the areas of payroll, accounts receivable and accounts payable,Drafted purchase orders,Organized purchasing orders and warehouses,Increased revenues by 10%,Matched supply and demand for each item,Monitored and evaluated sales employees and agents,Prepared simple cash flows statements,Followed up on liabilities payments,Anticipated in signing big deals with big companies"
160,734898,"University of Helsinki.,Syrian virtual university,Damascus University,COMSTECH institute,Syrian Computer Society (SCS)",Mathematics and Informatics,"English,Arabic,Swedish","Revenue Assurance Controls design, Analysis, Revenue Maximization and Metrics Monitoring (KPIs and Controls) Leakage Detection Fraud Management Billing and CRM analysis Mediation, Rating, Interconnect and Roaming Business. Business Rules Extraction Database design and modeling Database structure improvement and performance tuning Data Mining Trend and Gap Analysis Mathematics, logic and Statistical skills Project management. Products Integration. Oracle ORDS PL/SQL SQL Server Visual basic 6 VBA ASP2 HTML. .Net(C# & ASP) Microsoft Access Excel VBA. Subex Moneta, Ranger and ROC-FMS. CDRator Billing system. Basset Watchdog, Callgate and Calculon. MZ Mediation from DigitalRoute Neuralt Minotaur RA & FMS Analytical & problem-solving skills. Data and pattern Analysis. Quick learning, I can start working on any new environment in a short time. Meeting deadlines. Adaptability. Sense of Initiative. Organizational Skills. Spirit of Team working and I can work alone. Systems troubleshooting and reverse engineering. Strong Algorithmic Skills."
