,CANDIDATE_REF_NUM,UNIVERSITY,EDUCATION,LANGUAGES,SKILLS
79,422330,Al-Balqa Applied,Banking and Financial Sciences,"Arabic (Mother Language),Good command of English (reading, writing, and speaking)","Being active, social, reliable, hard working and trustworthy, I welcome challenges and enjoy working alone as well as teamwork,Microsoft Office Excellent & Internet and E-mail Knowledge.,Computer Driving Skills .,Microsoft Office Package (MS Word, MS Excel, MS PowerPoint ...).,Printing in English and Arabic,Soft skills certification from Darb 1 summer training program,Contact with people and dealers.,Listen to people with focus skill.,Time Management .,Work under pressure.,Convince the customer of loyalty products,Handing a high volume of in-bound calls and greet customers in a courteous and professional manner.,Assess and evaluate customer concerns and resolve their problems in an efficient and timely manner.,Provide product and service information to our customers.,Promote products and services by understanding customer needs and interest and providing them with the right offers that match those needs.,Troubleshoot service equipment issues,Adhere to, and fulfill, individual and team Performance Metrics."
80,722797,Al-Ahliyya Amman University,Software Engineering,"Arabic: Mother Tongue,English: Very Good","Research data management,Quantitative methods,Management analysis,Data mining & analytics,Leadership,Project Management,Multitasking,Time Management,Proficient in Microsoft Office,Data Entry,Teamwork"
81,729884,"AlBalqa Applied University,AlBalqa Applied University,AlBalqa Applied University",MECHATRONICS ENGINEERING,"Arabic,English","Solving problems and troubleshooting % 98,Research and development machines % 92,Follow up on the task % 90,Effective leader ship and management,Planning and research skills <,Team work and interpersonal skills,Good communication skills ?,Software skills (mat lap, Auto Cad, Emails) <"
82,728252,balqa applied university,Bachelor of accounting,"Arabic mother Native,English excellent",Creative design ? Innovative ? Service-focused Cma course
83,734100,"Al-albayt University,Al-albayt University",Unknown,Unknown,"Illustration Creativity persistence Confidence Leadership Resilience,Positive Behavior Support,Teamworking,Leading Positive Change,Presentation & Seminars Skills,professional communication,Data Entry,Career Coaching,Reporting (Written & Verbal),SAFEGUARDING ESSENTIALS, HUMANITARIAN LEADERSHIP ACADEMY, 2020,PREVENTION OF SEXUAL EXPLOITATION AND ABUSE, UNHCR, 2020,ELECTRONIC EDUCATION, HUMAITARIAN LEADERSHIP ACADEMY, 2020,YOUTH ENTREPRENEURSHIP TRAINING, USAID JORDAN, 2015,LIFE SKILLS TRAINING, UNICEF, 2015,PREPARING THE DISTINGUISHED EMPLOYER COURSE, IAOBL, 2014,Leadership is the capacity to translate vision into reality"
84,728720,University of Jordan,Accounting,"Arabic: Native (mother language),English: Good (speaking, reading and writing)","Communication skills,Team work,Accuracy,Microsoft Office,Positive attitude,Work under pressure,Decision making,Sales,Creativity,Customer service,Public Speaking,Problem solving,Fast Learner,Time management,Flexibility,Leadership,Social Media"
85,547902,University of Jordan,Finance,"Arabic: Mother language,English: excellent (verbal and written)","Internal Controls,Risk Assessment,Business Process,Analysis,Business Process Improvement,Corporate Governance,Strategy,Financial Reporting,Project Planning,Management Consulting,Financial Risk,Budgets,Finance,Program Management,Operational Risk Management,Policy,Policy Management,Insurance,The ability to work under pressure and successfully meet deadlines.,The ability to work as an individual or as a member of a team and achieving the companys goals and targets.,Reporting communication leadership skills.,Microsoft office E.g. word, excel, PowerPoint etc."
86,675244,"Isra University,",Software Engineering,Unknown,"Solving Problem Identify and analyze Critical Thinking Flexibility and Team Work Organization,Computer Skills MS OFFICE (Word, Excel, Power Point) C# Programming Html - CSS"
87,722659,"Morgan State University, USA",Electrical Engineering,"Arabic,English","Skills with generating and performing electrical designs, analyze calculations, and electrical plans. Capable of design power delivery systems for efficient and reliable operations using SKM software. Ability to translate electrical improvement techniques into engineering solutions to improve equipment reliability.,Demonstrated strong interpersonal and communication skills Time Management Skills, creativity, and positive thinking. Excellent command of Computer Operation and of Microsoft Office application. (Word, Excel and Power point). Ability to communicate effectively, both orally and in writing"
88,646861,University of Jordan,Chemical engineering,"Arabic: mother tongue,English: Very good","Adaptability,Creative and detail oriented.,Friendly, courteous, and service oriented,Good Communication and Managerial Skills.,Poised under pressure,Quality Assurance"
89,662398,American University of Madaba,Risk Management,"Arabic - Native,English fluent,Spanish - Average,Russian-Average","Hardworking Risk and Information Officer with excellent analytical and problem solving skills. Knowledgeable about risk assessments and monitor and review risk appetite.,Chart development Organized and detail-oriented Competitive and strategic planning Risk Assessment Good at Snowflake cloud data computing and SQL"
90,729278,Unknown,RISK MANAGEMENT,Unknown,"Excellent communication skills,Excellent analysis skills,Excellent presentation skills,Excellent with word, excel, PowerPoint,Excellent organizing skills"
91,729550,"applied University,Al Hussien Collage School",Electrical Power Engineering,"Arabic,English","Work Under Pressure,Problem-solving,Communication,Teamwork Time management,Microsoft Office ""EXCEL "" - PROFESSIONAL,Microsoft Office ""WORD "" - PROFESSIONAL"
92,684264,Unknown,Mechanical Engineering,Unknown,"Lead the promotion of a positive health and safety culture across organization through the provision and application of Health and Safety policies and procedures, including risk assessment, safe systems of work, accident prevention and health improvement initiatives.,Inspecting work sites for hazards and hazardous practices.,Observing employees activities in relation to compliance with Health & Safety regulations.,Conducting safety trainings to improve safety protocols.,Risk Assessor,Team Management,Problem resolution,OSHA compliance,First Aid and Evacuation programs,Crisis Management,Trend Analysis of Monitoring Data,Incident Investigations, Inspections and Audits"
93,736045,Hashemite University,Accounting and Commercial Law,"Arabic,English","IPPF (IA Standards),COSO Internal Controls Framework,COSO-ERM Framework,ISO-31000 ERM,Reporting and Presentations,Income Tax Law,Anti-money laundry,Ethics,Anti-money laundry,Digital Transformation in the Payments Sector,ISO-31000,Advanced Financial Analysis,Foreign account tax compliance (FATCA)"
94,736294,"The University of Jordan,The University of Manchester (UoM)","Finance,International Business and Management","Arabic: native language,English: native-level competency",Unknown
95,729547,Hashemite University,RISK MANAGEMENT AND INSURANCE SCIENCE,"ARABIC - Fluent,ENGLISH - Intermediate","COMMUNICATION SKILLS,MOTIVED LEADERSHIP,ADAPTABILITY,FLEXIBILITY,DECISION MAKING AND PROBLEM SOLVING"
96,524040,Yarmouk University,INDUSTRIAL ENGINEERING,"Arabic,English","AutoCAD,Continuous Improvement,SIMIO SoftWare,Effective Time Management,Excellent Communication Skills,Microsoft Office,Smart Learner,Team Work Skills,Lean Manufacturing Skills,Leadership"
97,728525,Princess Sumaya University for Technology,Computer Science,Fluent in Arabic and English,Unknown
98,724415,"University of Jordan,",Economics of Business,"Arabic: Mother Tongue,English: Good (Reading, Writing & Conversation).","Ability to quick learning and adapting,work either individually or among a team,Excellent communication skills,Ability to work under pressure,Customer service in excellent way"
99,656145,Unknown,"Industrial Engineering,Industrial Engineering","Arabic Native speaker,English - very good","Autodesk Autocad, Solid-Works, SIMIO, working model, SAS, SPSS, and Ms Office applications"
100,425844,"Mutah University Jordan,Mutah University Jordan","Cloud Computing services & Security,Computer Engineering",Unknown,"Business Planning Consultative Sales Business Operation Social Media Marketing,Multi-Unit Operations Management Troubleshooting & Problem Solving Security Systems, CCTV, Network Cabling, Fibers Optic Cabling, Fire Alarm Systems, Intrusions Alarm Systems, WI- FI Solutions, POS Systems Solutions, Smart Automation Solutions, Websites Solutions, Online Payment Solution, General IT HD/SW, Networks & Switching.,3G/4G Network, Fiber Optic Solutions, Network Solutions, PPX/VoIP Solutions, Data Centers Solutions, Call Center Solutions, CRM Systems Solutions, B2B Sales, B2C Sales, Wholesales, Pre-sales.,Marketing, Product Development, 4G Services, SIM Cards, Time Management, Client Engagement, Conflict Management & Resolution, Social Selling & Marketing Campaigns.,Telecommunication, Microwave Solutions, Internet Backup Solutions, Customers Profile Books, Revenue Reports, Technical Repeated Faults Report, Budget Management, Clients Financial Reports, High Technical Background, Customers Visit, Sales Consultant & Clients Network Designs.,Microsoft office solutions. Employees Technical Support Microsoft Office, PCs / Laptops Formatting & Updating, Servers Maintenance, Data Shows, Printers, Scanners & General IT Tasks"
101,447253,"Applied Science University,Lexington Business College","MBA Finance, SOCPA, IFRS,Financial Accounting","Arabic,English","Networking business transformation, Investigations, feasibilities & startups, rapid change for under-performing business. Tenders, contracts, financing / banking, refinancing, due diligence M&A. Corporate finance & business consultancy, financial planning & analysis, actionable plans maximizing ROI, contract negotiation, working capital management, Tax / Zakat, regulatory, risk management, Implementation of ERP, Bench marking, KPIs, Capex and OPEX investments, variance & trend analysis, GAAP & IAS / IFRS, strategy development & implementation, raising equity & debt capital, project & portfolio management, forecasting, budgeting / target-setting disposals & shared services, revenue growth, performance metrics.,Maintain banking relationships,Participate in conference calls with the investment community,Represent the company with investment bankers and investors,Comprehensive, exacting accounting skills and knowledge of procedures.,Powerful analytically thinking and problem-solving skills.,Superb communication skills for preparation of and delivery of reports and analyses.,Depth of business management and economics knowledge to enable research and evaluation of change and trends.,Ability to operate at senior management level, provide input and recommendations to executive team decision,Outstanding strengths in information technology skills, particularly accounting packages and systems, with ability to utilize modelling programs and optimize financial management systems.,Confidence in liaising with regulatory representatives and professionals in external organizations.,Staff management skills, with strengths in supervising and motivating a team, sometimes over different sites.,High level of integrity, being trustworthy and respectful of confidential information.,Strategic Planning & Organizational Leadership,Budgeting & Cost Management,Sales, Marketing & New Business Development,Process Design & Productivity Improvement,Contract Negotiations & Strategic Alliances,Corpor"
102,731611,University of Jordan - Jordan Amman,Industrial Engineering,"Arabic: Native language.,English: Fluent, spoken and written.","Proficient in Microsoft Dynamics AX 2009 and 2012. Proficient in using Pro- engineer. AutoCAD software (Advanced level). Microsoft office applications (Word, Excel, Power Point). Minitab (Statistical Studies and Control Charts). Excellent internet research skills. Positive Attitude Organizational Skills Strategic Planning Decision-Making Skills Trouble-Shooting Skills Critical Thinking Skills Work Under Pressure Problem Solving Self-Motivated Relationship Builder Communication Skills"
103,722093,"Hashemite University,College De La Salle (Freres)",Financial Economics,"Arabic: Native speaker,English: Fluent (spoken and written).",Unknown
104,728647,ASSIUT UNIVERSITY,Accounting,"Fluent in Arabic,Intermediate in English","Auditing,Business Administration,Communication skills,Directing,Leading,Supervising,Finance,Presenting,Planning,Marketing"
105,731484,Seneca College,Business Administration,"ENGLISH,ARABIC","Customer Service, Microsoft PowerPoint, Leadership, Public Speaking, and Microsoft Office.,DATA ANALYSIS,DECISION MAKING,TEAMWORK,EFFECTIVE LISTENING,MICROSOFT OFFICE,COMMUNICATION,ADAPTABILITY,CUSTOMER ENGAGEMENT,SELF CONTROL,ATTENTIVENESS,PATIENCE"
106,405521,"Yarmouk University-,Yarmouk University-",Banking and Finance,"Arabic ? Mother Language,English-Intermediate","Credit analysis, carry on and arranging credit facilities structures.,Determine the degree of risk involved extending credit or lending money.,Assure good quality of credit facilities monitor and control financial and non-financial covenants.,Review loan applications from clients and evaluate their financial statues.,Ensure loan terms comply with government regulations and loan policy of the bank.,Interviewing clients to extract the necessary information for the loan application and explain different loan options to applicants based on the application analysis.,Building and analyzing clients profiles for credit analysis with speed and precise.,Assess liquidity risks associated with assets being offered as collateral.,Recommend credit limit as per assessments and liquidity studies of collateral and assess credit worthiness of the customer.,Building Reports to assess factors that may affect applicants financial health.,Calculate financial ratios and set up payment plans.,Monitor progress of existing loan.,Providing analysis and evaluation in order to reduce credit risk for financial institution.,Budgeting, Financial Analysis and Reporting, Cash flow Analysis, Feasibility study , syndication Finance, Risk Management and Compliance, letter of credit, letter of guarantee, Credit Control and Recovery.,Communication,Customer Services,Mathematics Skills,Leadership,Management Skills"
107,729522,University of Jordan,Chemical engineering,"Arabic: Mother tongue,- English : Excellent in reading, writing and speaking","Good management and leadership skills,Good attention to detail and having common sense,Creative, quick learner, and getting on with people easily,Strong research and reasoning skills,Data management, cleaning, and processing,Data collection, analysis, and reporting skills,Excellent qualitative & quantitative analytical skills,Able to work in a team or independently,Highly communication and presentation skills,Multi-tasking and hard-worker and flexible negotiator,Working under pressure & meeting deadlines,Problem solver and highly self-motivated,Proactive, flexible, and adaptable to change,Excellent experience with Ms. Office (Word, Excel, and PowerPoint), MATLAB and VISIO drawing software,Excellent in using Process simulation such as: ? 3D AutoCAD Plant Design CHEMCAD, Aspen HYSYS and Aspen plus Video Com. tools (Ms. Teams, Zoom)"
108,661044,Applied Science University,Industrial Engineering Bachelor Degree,"Arabic,English","Interpersonal: Excellent Customer Service & communication skills- in person & on the phone,Analytical Thinking,Well Organized, Detail Oriented,Strong Knowledge of Forecasting Method,Knowledge of Word & Excel,Knowledge of SAP"
109,727116,PRINCE HUSSEIN BIN ABDULLAH II ACADEMY FOR CIVIL PROTECTION,Disaster Management,"Arabic,English,Urdu","Computer,Microsoft Office,Evacuation Planning"
110,402227,"King Fahd University of Petroleum & Minerals (KFUPM),",Computer Engineering,"Arabic,English","Excellent Communication Skills,Excellent Leadership Skills,Problem Solving and Analytical Thinking,Excellent Team Work Coordination Skills,Excellent Business Analysis Skills"
111,729077,UNIVERSITY OF JORDAN,BACHELOR DEGREE OF INDUSTRIAL ENGINEERING,"ARABIC,ENGLISH","STRATEGIC,CONCEPTUAL THINKING,HARD WORKER,SMART WORKER,TEAM-WORKER,TIME MANAGEMENT,COMMUNICATION,ORGANIZATIONAL SKILLS,CREATIVITY,WORD,OFFICE POWERPOINT,EXCEL,PHOTOSHOP,AUTOCAD,COREL DRAW,CREO PARAMETRIC,MAT LAB,MINI TAB"
112,735350,"University of Central Florida,Princess Sumaya University for Technology,National Orthodox School","Industrial Engineering Engineering Management),Computer Engineering)","English,Arabic,French,Arabic (Native),English (Fluent),German (Basic): German Language Course at Goethe-Institute in Amman, Level A1.1, A1.2","Internal Audit,Internal Controls Assessment,Risk Assessment,Compliance Audit,Corporate Governance,AML Investigation,Programming C/C++, Visual Basic, Object Oriented, .Net,Database Design SQL and SQL Server,Critical and Logical Thinking,Problem Solving,Time Management,Willingness to Learn"
113,722104,University of Jordan -Faculty of business administration,Economics,Unknown,"Develop and maintain client relationships through excellent service and utilize a process driven approach with all clients,strong analytical, problem solving and decision-making skills. Ability to prioritize and manage multiple tasks with strong sense of urgency. Effective customer service skills."
114,716205,Jordan University of Science and Technology,Industrial engineering,"English - Excellent in speaking and writing,Arabic - native tounge","Experienced in Microsoft office applications,Details oriented,Driving licence,Verbal communication,Teamwork,Creative thinking,Task prioritization,Planning"
115,537966,Yarmouk University,Administrative Science,"Arabic,English","Accounting,Managment skills,Computer Skills,presentation skills,Interpersonal skills,communication skills"
116,415616,Philadelphia,Accounting,Unknown,"Accuracy of observation, Observant, Problem solving & Attention to detail.,Utilizing the computer: WinWord, Excel., Outlook Express, and Internet"
117,442782,AL-Ahliyya Amman University,Accounting,"Arabic: Mother Tongue,English: Reading: Excellent Writing: Very Good Speaking: Very Good","Analytical Ability,A Methodical Approach and Problem-Solving Skills,Ability to build credibility and establish good relationships with partners,Excellent communications skills to persuade influence and negotiate,Teamworking Ability,Self-Motivation,High Level Of Numeracy,Communicative,Creativity,Punctuality,Organized"
118,686741,"Al-Ahliyya Amman University (AAU),,Oxford school -Jordan",Business Administration,"Arabic: Mother Tongue,English: Fluent","Excellent verbal communication skills and interpersonal style .,Strong problem-solving capability . . .,Working knowledge of Microsoft Word, Excel and Power Point, Outlook. ?,Self-motivated individual capable of taking ownership and working independently,Good team player,Exceptional communication and networking skills"
119,735190,Al Zaytoonah University,Accounting,"Arabic: Main language,English: Very Good command of English (spoken and written)","Problem solving and project planning skills,Ability to work hard and under pressure,Excellent command of Microsoft Windows? Operating system and Microsoft Office? Tools.,High experience in excel sheets and excel equations, shortcuts in deeply analysis."
120,409821,The Hashemite University,Accounting,"English,Arabic","Self-motivated with plenty of initiatives and proven ability to work independently and manage multiple tasks efficiently and effectively;,Knowledge of Microsoft Word, Excel & Outlook.,Excellent communication skills."
121,730115,"German Jordanian University,Hochschule Aschaffenburg",Unknown,"Arabic (Native Language),English (Excellent command),German (B1 level)","AUTODESK AUTOCAD,WXN Office,Arena Minitab Simulation Software"
122,715381,"BUSINESS ADMINSTRATION DGREE UNIVERSITY,JORDAN University",BUSINESS ADMINSTRATION DGREE UNIVERSITY,ENGLISH (GOOD),GOOD
123,722205,"World Islamic Science & Education University,Amman Arab University,Applied Science Private University","Accounting,Accounting,Accounting","Arabic: Native,English :Excellent","Team work,Individual work,Work under pressure,Self Motivated,Hard working,Very good organizer,Ability to prioritize among multiple tasks and make decisions.,Analyze the companys financial activity and performance.,Solve problems, issue and tackling outstanding problems.,Analyze business operations, trends, costs, revenues, financial Commitments.,Ensure the accuracy and timeliness of processing and reporting financial data.,Proactively identify risks & areas of improvement and make decisions.,Dealing with all employees of the company, and hearing their opinions.,Motivating employees to participate in meetings to identify the Achievements And challenges Facing them.,Analyzing financial information and summarizing the financial situation,Preparing payroll statements,Control and supervise the cash and receivables account,Follow up on bids, study them, express opinions, and submit them to the administration,Supervising the preparation of quotations,Overseeing costing and setting the appropriate time plan,Conduct a physical count for the stock items.,Responsible for the account reconciliation (AP, AR),Participate in auditing the tax transaction and participate in preparing tax declaration,Recording of purchasing and sales transactions,Daily reconciliation (matching) between cash box account and related accounts,Prepare a monthly trail balance,Preparation the bank reconciliation on monthly basis"
124,722185,"Hashemite University,Al-Hasad Schools",computer information systems,"Arabic: Mother Tongue,English: very good (Speaking and writing)","Defects management, trace, analyze, discover and solve issues for the applications under my responsibility in professional way and in a short time and working with my team and the other teams smoothly Dealing with vendors and deploy the fixes and the new changes after unit testing and working with quality assurance (QA),Using IIS including certificates request and installation,Dealing with API web service using SOUP UI and Postman and checking request and response messages,Windows servers, Bitvise and SFTP tools,On a good relationship with the vendors during my career: MDSL, ITEC, Gemalto, THALES, TESCO, JBS, NCR, Omnisoft, Offtec, MEPS, NI (network international), WAFI, A2A, PLACID, Infosys, IRIS, Infosys,Has a good knowledge in applications integration with core banking and other systems, SSO, network basics like IP addressing, DHCP and DNS,Using SQL server, oracle toad application and SQL PLUS including SQL statements writing,Work under pressure and easy learning,Professional formal letter writing in both Arabic and English,Budget planning and preparing for the next year,Preparing systems architecture"
125,724385,Jordan University of Science and Technology,Mechanical Engineering- Biosystems Engineering,"Arabic,English","Extensive professional and interpersonal communication skills. Excellent management, and leadership, Project Management Professional PMP?, PMD Pro? . Good technical skills. Customer relationship management (CRM). Highly organized professional with extensive experience in administration. Developed critical thinking, decision-making, and evaluation skills.,Design engineering as per the standards.,Estimation of new projects & ongoing projects.,Design mechanical installation and services in buildings, Ventilations, Hot and Cold Water, sanitary, and drainage.,Preparing and evaluation of tender documents of mechanical/plumbing engineering services (specifications, BOQs, rates, test reports, etc.),Expertise in using designing tools: AutoCAD.,Applications: MS Office, G Suite. . Primavera P6."
126,460229,Al-Quds Collage,"Electronics & Communication,Communication","Arabic,English","Microsoft Office, Sales, Marketing, Management, Troubleshooting, CAD Software"
127,735607,Al-Balqa Applied University-Prince Hussein bin Abdullah II Academy of Civil Protection,Crisis Management,"English,Arabic","Task management and problem solving,Communication and negotiation,Complex problem solver,Innovative work collectively,Working on Microsoft programs"
128,722137,"University of Central Lancashire (UCLan), Preston, UK,University of Jordan, Amman, Jordan","Finance and Management,Finance","Arabic (Mother Tongue),English, excellent reading, writing, and speaking,French, basic reading, writing, and speaking","Good presentation skills, and high level of communication with interpersonal skills"
129,459065,Hashemite University,Computer science,"English Advanced,Arabic Native",Unknown
130,722888,Yarmouk University,B.A. in Finance & Banking,"Arabic (Native speaker),English (Excellent ? reading, writing and speaking)","Proficient in Microsoft Office and Oracle Financial Modules,Fast learner and Team player,Ability to work under pressure"
131,721631,University of Jordan,Industrial Engineering,"Arabic,English","Computer skills (MS Word, MS Excel, MS PowerPoint, Minitab, Arena),Deadline success,Telemarketing,Detail oriented,Data Analysis,ISO 9001 and ISO 14001,Project management,Production Planning,Inventory Management,Total Quality Management,Social media communication,Debate and discussion,Technical writing skills,Team worker,Bilingual (Arabic & English),Communication skills,Customer service,Adaptability,Leadership,Strategic planning,Supply chain management"
132,403931,"University of Juba,Prince Faisal technical college",Business Administration,"Arabic,English","PCs assembling, disassembling and maintenance.,Installing Software & troubleshooting.,Good Internet user.,Excellent working with Microsoft office."
133,704935,Irbid National University -,English Language and Literature,"Arabic Native in writing, Speaking and Listening,English - Native in writing, Speaking and Listening","Corporate Marketing & Sales Business Experience,Planning Professional Developer,Excellent at teamwork,Work under pressure,Time Management,Proficiency in Microsoft Office applications"
134,735119,JORDAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,Network Engineering and Security,"Arabic,English","Network Security and administration,Linux and Linux administration and Bash scripting,Penetration Testing,Passion for learning new technologies,Ownership and management of global projects,Automation,Working in global organization/ Managing Global teams,Incident response Audit,Security Assessment (SIEM/DLP/PCI-DSS/VA/Penetration Testing),Policy crafting,Indicators of compromise (loCs) and Indicators of attacks analysis,Knowledge in cloud technologies,Quick and effective learning skills,Presentation skills, both in individual and group presentations,Excellent communication skills with people at all levels both spoken and written.,High adaptability and flexibility levels.,Strong troubleshooting techniques for various kinds of issues,Self-motivation,Dedication and ownership.,Excellent communication, coordination and documentation skills.,Brain storming.,Passion for learning new technologies."
135,722228,Yarmouk University,translation,"Arabic: Native,English: Excellent","Good user of Microsoft office excel, word, power point...etc.,Professional use of internet.,Excellent skill in data entry.,Communication skills,Decision-making skills,Training and developmental skills,Organizational skills,Business management skills,Leadership skills,Strategic-thinking skills,Multi-tasking skills"
136,722748,أكاديمية الأمير حسين بن عبدالله الثاني للحماية المدنية,بكالوريوس إدارة الكارثة,"English,Arabic,الإنجليزية,العربية","Establishing safety and needed yearly plans.,Reporting all safety reports (monthly/weekly/yearly).,Risk assessment for all jobs on site.,Making all needed measurements to check environmental conditions.,Accident & incident (investigation/Analysis/corrective actions).,Observation working site which proves there is one of the occupational diseases.,Following up providing fire fighting equipments, first-aid tools and keeping housekeeping.,Preparing training plans for employees in order to prevent from accidents.,Providing comments concerning purchasing equipment or which will be used on the company in order to make sure its equivalent with safety and occupational health standards.,Preparing and providing safety and occupational health signs.,Work permit procedures for hazard areas and risk Assessments.,Supervising safety team on site.,I have good communication skills, Microsoft Office (Word, PowerPoint, Excel, and Outlook), Ability to learn any program in short time, presentable, self motivated, and I can work as team player and team leader, Ability to work under stress conditions, And I have a drivers license third category.,لدي مهارات إتصال ممتازة, أجيد العمل على برامج مايكروسوفت أوفيس (وورد, باوربوينت, إيكسيل),عندي القدرة على تعلم أي برنامج بسرعة، أستطيع العمل تحت الضغط، أستطيع العمل كفرد في الفريق وكقائد للفريق, أنيق, معي رخصة قيادة فئة ثالثة"
137,484076,BAU-Faculity of Engineering,Electric Engineering,Unknown,Results-oriented Revenue generation Business development Effective marketing Organisational capacity Operability and commitment Ability to motivate staff and maintain good relations Resistance to stress Good manners
138,721664,"British Open University,Cambridge International College,Sharjah Police College,Algonquin College","ENGLISH LITERATURE,INTERNATIONAL DIPLOMA IN HUMAN RESOURCES MANAGEMENT,SAFETY AND SECURITY DIPLOMA,INSTRUMENTATION ENGINEERING TECHNICIAN","Arabic,English","Project Management,Time Management,Team Management,Anti-Fraud Investigator,Supply Chain,Management,Planning,Analytical capacity,Prioritizing,Ability to analyses and solve problems,Proactive,Mentor to others,Risk identifier,Observe deadlines,International Procurements, Logistics and Sourcing,Negotiator,Details oriented,Conflicts Resolutions,Decision making in critical times,International,Transparent,Impartiality personality,Gender Equal,Skills Identifier,Leadership,Cultural,Policy and Regulation adaptation,attention to details"
139,723278,University Of Jordan,Business Economy,"Arabic,English","Ability to multi-task or juggle several tasks at once.,Anti-money laundering,Excellent time management skills.,Excellent team player.,Working under pressure.,Strong communication skills.,Strong Problem and conflict resolution skills.,Excellent leadership and motivation skills.,Meticulous attention to detail.,Good Customer Services.,Good interpersonal skills.,Excellent Microsoft Office knowledge."
140,721731,University of Jordan,Industrial Engineering,"Arabic - Fluent level,English - Business level","Microsoft Excel, Word - Advanced level.,Time management.,Organize, accurate and detail oriented.,Cooperative with team work.,Fast learner with Positive attitude.,Responsiveness."
141,521132,"University of Tartu,,Al-Mustansiriyah University,","Arts in Quantitative Economics,Science in Economics, Development & Planning","English,Arabic","Information Security Architecture, ISMS, & Data Science,Risk Management,BCP and DRP, & Pen Test,Information Security Standards,,Guidelines, and Procedures,Data Science (R, STATA, Python,(Jupyter, Pandas, Numpy, and,Matplotlib, modelling e.g.,XGBoost, PCA, etc.),Team Building & Leadership,VB, and CISSP,ICND, CCNA-Security, CMA-IMA, PMP, MATLAB, R-Studio, Stata, SPSS, Python, Jupyter, Julia"
142,730967,Al Balqaa Applied University,Civil engineering/water and environmental,"Arabic (Native),English(speaking, writing and reading)","Familiar with Auto CAD proficient with Microsoft Office,. The ability to work under pressure and multi-task"
143,697827,THE HASHEMITE UNIVERSITY,Faculty of Economic and Administration Business/Finance and Banking,"Arabic - the mother tongue, English - Good command","Microsoft office (MS word, Excel, PowerPoint, internet, etc.).,Able to master new skills quickly and enjoy learning new things"
144,686313,AL-Hussein Bin Talal University,Mining Engineering,"Arabic (Native),English (Excellent)","HSE personality,Auditing,Problem-solving,Computer skills,Teamwork,Communication,Leadership"
145,722552,Al-Balqa Applied University (BAU),Power Electrical Engineering,"Arabic (Mother tongue),English (Good in reading, writing and speaking)","Reliability, Contribution, Confidence, Desire to progress, Work under pressure, Teamwork."
146,681806,Yarmouk University,Industrial Engineering,Arabic/English,"Public Speaking Problem Solving Leadership skills Communication skills Self-reliance in learning Self-Motivated and hard-working Ability to work in a team environment with common goals,MS Office SIMIO"
147,722901,"The Hashemite University,Islamic Scientific College Schools",Accounting,"Arabic,English","Team Player and have the ability and willingness to learn, Ability to work well under pressure, Able to take on responsibility, Punctuality and time-keeping.,Familiar in both PC and Apple software including: Microsoft Office, Apple Pages Suite, Adobe, and Photoshop."
148,722816,"Hashemite university.,Arab Banking & financial Studies Academy,",Business Administration.,"Arabic: Mother tongue.,English: Excellent.","Enterprise Risk Management,,Corporate Governance,,Analytical Skills,,Banking,,Credit Analysis,,Compliance and AML,Risk management department creation and structuring. Policies and procedures from operational risk view,Customer Relation Officer,Customer Service Officer (Teller + Head Teller),MS Windows, MS Office applications, MS Project, SPSS and Visio."
149,532130,"Lincoln University,University of Jordan","Computer Information Systems,Business Administration (MBA), International Business","Arabic,English","Information Security,International Business,Data Center"
150,479711,جامعة البلقاء التطبيقية,"Sociology,Sociology","English Level: (Intermediate) | Experience: More than 10 years,Arabic Level: (Expert) | Experience: More than 10 years","علم الاجتماع,Psychology,. مهارات الإتصال والتواصل Level: (Expert),ICDL Level: (Expert),marketing Level: (Expert),computer system validation Level: (Expert),مهارات الحاسوب والإنترنت Level: (Expert),accounting Level: (Expert),team management Level: (Intermediate),mechanics Level: (Expert)"
151,732850,Jordan University of Science and Technology,Industrial Engineering,"Arabic,English","Microsoft Excel,Microsoft Power Platform,Minitab,Adobe creative suite,Oracle Database,Skilled multi-tasker,Problem solving"
152,459152,The University of Jordan.,Bachelor Degree of law,"Arabic: Mother Tongue.,English: Good (Both Written & Spoken).,German (Deutsche): Good (Both Written & Spoken).,Arabic","Excellent technical writing skills and strong command of legal terminology,Excellent knowledge of civil, criminal and public law,Work under pressure and handle paperwork,Ability to balance priorities and co-ordinate effectively,Leadership skills and excellent analytical skills,An aptitude for figures,Good written and spoken communication skills,Client care skills,Initiative & Creative.,Positive Attitude & Self Confident.,Able To Take Any Training Courses If Needed.,Loyal and hard working.,Willing to Work Independently or in a Team.,Able to Take Group Leadership Appropriately."
153,560017,University of Jordan,Public Administration,Unknown,"Communication Skills,Attention to details,Energy and Enthusiasm,Computer skills,Team Work,Work well under pressure,Microsoft word, excel and powerpoint skills"
154,724800,Princess Summya University for Technology,Accounting,"English,Arabic",Unknown
155,735325,Amman University,Accounting,"Arabic-native,English - fluent","Enterprise Risk Management (""ERM"") Corporate Governance IAS, IFRS, US GAAP and IIA standards Fraud Investigation,Bidding process review Compliance & Whistle Blowing Policy, Anti-Fraud Policy Cost Optimization assessment"
